ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,644,1513.8125,754.625,0,644
1,645,1376.4074074074074,753.9629629629629,0,645
1,646,1428.8181818181818,754.0909090909091,0,646
1,647,1557.0,753.0,0,647
1,648,781.875,761.125,0,648
1,649,1425.5,761.5,0,649
1,650,1522.8,762.6,0,650
1,651,783.9166666666666,764.1666666666666,0,651
1,652,787.5384615384615,764.1538461538462,0,652
1,653,777.0,765.8461538461538,0,653
1,654,880.1818181818181,766.4772727272727,0,654
1,655,886.8666666666667,766.3333333333334,0,655
1,656,1552.0,767.8,0,656
1,657,786.875,769.375,0,657
1,658,1544.5,769.125,0,658
1,659,753.75,769.5833333333334,0,659
1,660,885.578947368421,769.7368421052631,0,660
1,661,786.5,771.8,0,661
1,662,889.8333333333334,772.5833333333334,0,662
1,663,791.0,773.0,0,663
1,664,789.5416666666666,776.8333333333334,0,664
1,665,792.625,779.25,0,665
1,666,1760.3333333333333,779.3333333333334,0,666
1,667,795.3714285714286,783.2,0,667
1,668,807.2,782.6666666666666,0,668
1,669,1550.5,782.5,0,669
1,670,810.1111111111111,783.5555555555555,0,670
1,671,789.875,785.875,0,671
1,672,775.3958333333334,790.0208333333334,0,672
1,673,1492.5294117647059,790.3823529411765,0,673
1,674,760.0555555555555,791.1666666666666,0,674
1,675,792.5806451612904,788.5483870967741,0,675
1,676,1561.4444444444443,789.8888888888889,0,676
1,677,779.9375,792.25,0,677
1,678,783.75,792.4583333333334,0,678
1,679,763.8947368421053,792.2631578947369,0,679
1,680,789.0,791.7777777777778,0,680
1,681,1487.05,791.95,0,681
1,682,1559.3,793.6,0,682
1,683,1556.6666666666667,793.75,0,683
1,684,767.2777777777778,794.8333333333334,0,684
1,685,788.7333333333333,795.6666666666666,0,685
1,686,1492.125,796.75,0,686
1,687,770.25,797.5833333333334,0,687
1,688,776.6470588235294,796.6470588235294,0,688
1,689,780.0869565217391,797.1739130434783,0,689
1,690,1550.3333333333333,797.0555555555555,0,690
1,691,1558.6666666666667,797.6666666666666,0,691
1,692,1587.0,797.0,0,692
1,693,785.4864864864865,798.5945945945946,0,693
1,694,1490.5,799.0,0,694
1,695,759.8888888888889,800.3333333333334,0,695
1,696,1549.0,800.6666666666666,0,696
1,697,769.3846153846154,801.4615384615385,0,697
1,698,1522.5555555555557,800.3333333333334,0,698
1,699,1515.0,803.0,0,699
1,700,1544.423076923077,802.9230769230769,0,700
1,701,1554.4864864864865,801.8378378378378,0,701
1,702,772.2941176470588,804.2941176470588,0,702
1,703,781.8571428571429,803.3571428571429,0,703
1,704,766.5,804.6666666666666,0,704
1,705,1508.0123456790122,805.8024691358024,0,705
1,706,825.047619047619,806.047619047619,0,706
1,707,1507.875,811.25,0,707
1,708,660.75,814.0,0,708
1,709,658.0,816.1818181818181,0,709
1,710,756.6363636363636,815.5454545454545,0,710
1,711,1508.111111111111,817.1111111111111,0,711
1,712,759.6739130434783,817.6086956521739,0,712
1,713,822.5555555555555,821.8888888888889,0,713
1,714,832.7083333333334,829.7083333333334,0,714
1,715,828.6875,830.4375,0,715
1,716,815.8421052631579,835.6842105263158,0,716
1,717,814.0952380952381,841.0,0,717
1,718,940.875,850.125,0,718
1,719,751.25,852.875,0,719
1,720,781.0,860.0,0,720
1,721,809.5,862.0,0,721
1,722,934.75,863.4444444444445,0,722
1,723,938.375,862.125,0,723
1,724,509.2631578947368,862.7894736842105,0,724
1,725,524.7777777777778,863.1111111111111,0,725
1,726,493.625,866.625,0,726
1,727,510.3636363636364,865.9090909090909,0,727
1,728,530.578947368421,865.6842105263158,0,728
1,729,521.0,866.0833333333334,0,729
1,730,507.6363636363636,867.7272727272727,0,730
1,731,513.8333333333334,867.8571428571429,0,731
1,732,625.125,867.875,0,732
1,733,937.6363636363636,867.6363636363636,0,733
1,734,504.6666666666667,871.1111111111111,0,734
1,735,619.88,871.96,0,735
1,736,932.2307692307693,871.1538461538462,0,736
1,737,523.0,871.1333333333333,0,737
1,738,527.4285714285714,871.5,0,738
1,739,940.0833333333334,870.9166666666666,0,739
1,740,623.6842105263158,873.421052631579,0,740
1,741,636.1666666666666,873.1666666666666,0,741
1,742,1014.0,873.4117647058823,0,742
1,743,1019.5384615384615,873.6923076923077,0,743
1,744,1024.3684210526317,873.5263157894736,0,744
1,745,519.0,874.5,0,745
1,746,1030.8235294117646,874.8235294117648,0,746
1,747,522.7027027027027,877.918918918919,0,747
1,748,627.3793103448276,876.6206896551724,0,748
1,749,776.4117647058823,875.9411764705883,0,749
1,750,698.25,877.25,0,750
1,751,701.2666666666667,877.3333333333334,0,751
1,752,1025.1724137931035,876.8620689655172,0,752
1,753,517.8823529411765,879.2352941176471,0,753
1,754,534.3636363636364,878.1818181818181,0,754
1,755,548.0714285714286,878.5714285714286,0,755
1,756,621.8235294117648,878.0294117647059,0,756
1,757,632.7647058823529,877.7058823529412,0,757
1,758,1007.6818181818181,877.6363636363636,0,758
1,759,1013.0,876.9444444444445,0,759
1,760,1017.5769230769231,877.5,0,760
1,761,501.5,879.05,0,761
1,762,528.8888888888889,878.6111111111111,0,762
1,763,935.5714285714286,877.0357142857143,0,763
1,764,970.4375,879.125,0,764
1,765,1021.2,878.4,0,765
1,766,1031.142857142857,878.6666666666666,0,766
1,767,1038.888888888889,878.2222222222222,0,767
1,768,838.2,881.0,0,768
1,769,778.8260869565217,880.5434782608696,0,769
1,770,944.0,881.8,0,770
1,771,631.5714285714286,882.5714285714286,0,771
1,772,957.0,882.1785714285714,0,772
1,773,1022.8,881.45,0,773
1,774,1027.5454545454545,881.1818181818181,0,774
1,775,514.8076923076923,883.8846153846154,0,775
1,776,645.875,884.125,0,776
1,777,837.078947368421,883.7105263157895,0,777
1,778,947.4883720930233,884.9767441860465,0,778
1,779,550.0,885.1666666666666,0,779
1,780,815.0,885.0,0,780
1,781,936.3555555555556,883.2888888888889,0,781
1,782,941.0967741935484,886.483870967742,0,782
1,783,621.5581395348837,884.8139534883721,0,783
1,784,733.5,885.25,0,784
1,785,1019.6315789473684,886.1052631578947,0,785
1,786,1027.5454545454545,887.7272727272727,0,786
1,787,934.8095238095239,887.5714285714286,0,787
1,788,1024.0,887.0,0,788
1,789,760.6666666666666,888.0,0,789
1,790,774.8888888888889,888.4444444444445,0,790
1,791,789.0,888.3636363636364,0,791
1,792,950.6428571428571,887.8571428571429,0,792
1,793,620.3846153846154,889.3846153846154,0,793
1,794,794.0,888.625,0,794
1,795,957.5263157894736,889.3684210526316,0,795
1,796,731.0,889.2352941176471,0,796
1,797,734.0,890.0,0,797
1,798,834.4615384615385,890.8461538461538,0,798
1,799,1024.6153846153845,891.1538461538462,0,799
1,800,579.047619047619,891.8095238095239,0,800
1,801,623.5882352941177,894.7941176470588,0,801
1,802,575.3333333333334,893.2222222222222,0,802
1,803,791.8823529411765,894.1176470588235,0,803
1,804,831.5294117647059,893.7058823529412,0,804
1,805,1018.3829787234042,894.3829787234042,0,805
1,806,1029.2,893.9666666666667,0,806
1,807,528.95,894.65,0,807
1,808,734.0,893.5,0,808
1,809,836.5263157894736,894.6315789473684,0,809
1,810,933.875,894.875,0,810
1,811,1023.0,894.5,0,811
1,812,580.7058823529412,896.1764705882352,0,812
1,813,808.7857142857143,895.8571428571429,0,813
1,814,577.0,897.0,0,814
1,815,795.8275862068965,896.5172413793103,0,815
1,816,626.0,898.7,0,816
1,817,997.2333333333333,897.4,0,817
1,818,574.0,898.1538461538462,0,818
1,819,794.2307692307693,900.6153846153846,0,819
1,820,1019.1428571428571,900.8571428571429,0,820
1,821,623.7857142857143,900.7857142857143,0,821
1,822,668.5,901.5,0,822
1,823,735.875,901.125,0,823
1,824,747.5454545454545,900.8181818181819,0,824
1,825,991.0,901.7179487179487,0,825
1,826,622.2857142857143,903.3571428571429,0,826
1,827,674.4,902.4666666666667,0,827
1,828,705.7083333333334,902.625,0,828
1,829,736.8571428571429,903.7142857142857,0,829
1,830,743.8888888888889,903.3888888888889,0,830
1,831,747.8571428571429,904.7857142857143,0,831
1,832,708.0555555555555,905.7222222222222,0,832
1,833,590.0,906.875,0,833
1,834,713.4666666666667,904.1333333333333,0,834
1,835,719.4047619047619,905.4285714285714,0,835
1,836,586.6111111111111,906.7222222222222,0,836
1,837,635.7391304347826,907.0434782608696,0,837
1,838,702.2571428571429,907.6,0,838
1,839,736.9444444444445,908.8055555555555,0,839
1,840,707.6153846153846,908.8461538461538,0,840
1,841,719.5,909.15,0,841
1,842,759.75,910.125,0,842
1,843,584.45,911.15,0,843
1,844,713.1219512195122,908.560975609756,0,844
1,845,660.9285714285714,912.2142857142857,0,845
1,846,728.1111111111111,912.3333333333334,0,846
1,847,937.2307692307693,911.9230769230769,0,847
1,848,697.2727272727273,913.2727272727273,0,848
1,849,701.9310344827586,912.6206896551724,0,849
1,850,823.7058823529412,913.2941176470588,0,850
1,851,977.3846153846154,913.1153846153846,0,851
1,852,756.1538461538462,913.0,0,852
1,853,546.9090909090909,915.3636363636364,0,853
1,854,613.7777777777778,916.8888888888889,0,854
1,855,704.9375,916.25,0,855
1,856,753.0,916.5,0,856
1,857,543.5714285714286,915.5714285714286,0,857
1,858,555.1111111111111,917.5555555555555,0,858
1,859,700.6923076923077,916.5384615384615,0,859
1,860,824.5,918.2,0,860
1,861,710.0,918.5,0,861
1,862,724.0,918.4814814814815,0,862
1,863,551.9333333333333,919.8666666666667,0,863
1,864,977.0,920.0,0,864
1,865,579.3846153846154,920.3846153846154,0,865
1,866,613.2413793103449,921.1724137931035,0,866
1,867,539.6,921.3,0,867
1,868,979.5,921.7142857142857,0,868
1,869,709.5384615384615,922.4615384615385,0,869
1,870,580.0,924.5,0,870
1,871,541.1333333333333,924.6666666666666,0,871
1,872,613.9090909090909,926.0454545454545,0,872
1,873,807.3846153846154,925.6153846153846,0,873
1,874,600.5,927.0,0,874
1,875,949.4,927.8666666666667,0,875
1,876,541.8888888888889,929.3333333333334,0,876
1,877,599.0,928.9,0,877
1,878,466.93548387096774,932.4516129032259,0,878
1,879,552.3333333333334,931.1111111111111,0,879
1,880,594.7857142857143,932.4285714285714,0,880
1,881,472.72727272727275,931.9090909090909,0,881
1,882,816.8823529411765,933.8823529411765,0,882
1,883,821.0,933.0,0,883
1,884,963.8888888888889,933.1111111111111,0,884
1,885,1031.6666666666667,939.0,0,885
1,886,1000.2790697674419,939.8139534883721,0,886
1,887,1004.5769230769231,941.8461538461538,0,887
1,888,461.1,945.1,0,888
1,889,968.2,944.5,0,889
1,890,1119.75,946.3125,0,890
1,891,1000.6363636363636,947.0,0,891
1,892,1006.0434782608696,949.4347826086956,0,892
1,893,1000.8235294117648,950.4705882352941,0,893
1,894,1117.5384615384614,951.8461538461538,0,894
1,895,1114.3333333333333,952.3333333333334,0,895
1,896,607.2,953.5,0,896
1,897,1007.2142857142857,954.4642857142857,0,897
1,898,604.7333333333333,954.2666666666667,0,898
1,899,752.25,957.875,0,899
1,900,1009.4375,959.4375,0,900
1,901,984.8888888888889,962.3333333333334,0,901
1,902,772.6363636363636,962.5454545454545,0,902
1,903,753.2,971.0,0,903
1,904,1032.8333333333333,970.9166666666666,0,904
1,905,761.1304347826087,972.6521739130435,0,905
1,906,757.0,975.6666666666666,0,906
1,907,761.0909090909091,976.3636363636364,0,907
1,908,752.3703703703703,976.5925925925926,0,908
1,909,1130.0,985.5,0,909
1,910,1015.25,987.0833333333334,0,910
1,911,1309.0833333333333,988.1666666666666,0,911
1,912,1133.4444444444443,988.7777777777778,0,912
1,913,1035.482142857143,991.3392857142857,0,913
1,914,1030.7857142857142,991.1428571428571,0,914
1,915,1262.8,992.1,0,915
1,916,1248.6666666666667,992.3809523809524,0,916
1,917,1325.875,993.875,0,917
1,918,981.625,994.75,0,918
1,919,479.0,998.0882352941177,0,919
1,920,1124.8181818181818,997.3181818181819,0,920
1,921,1334.2,996.7,0,921
1,922,1121.2,999.0,0,922
1,923,1253.3333333333333,999.6666666666666,0,923
1,924,1128.888888888889,1001.2222222222222,0,924
1,925,1250.5,1000.2,0,925
1,926,477.5,1001.5,0,926
1,927,1271.111111111111,1003.6666666666666,0,927
1,928,475.5,1004.0,0,928
1,929,1290.409090909091,1003.7272727272727,0,929
1,930,1254.9,1006.0,0,930
1,931,1269.3333333333333,1006.1111111111111,0,931
1,932,1028.1666666666667,1008.5,0,932
1,933,1255.8,1008.7333333333333,0,933
1,934,1328.6153846153845,1009.4615384615385,0,934
1,935,1267.3333333333333,1010.8888888888889,0,935
1,936,1328.388888888889,1013.8333333333334,0,936
1,937,471.07142857142856,1014.8571428571429,0,937
1,938,442.94117647058823,1016.5294117647059,0,938
1,939,1152.0,1015.0,0,939
1,940,1266.9,1018.8,0,940
1,941,468.4166666666667,1020.1666666666666,0,941
1,942,468.89473684210526,1023.0526315789474,0,942
1,943,464.625,1023.375,0,943
1,944,441.0,1023.0,0,944
1,945,444.375,1022.5,0,945
1,946,507.0,1025.8857142857144,0,946
1,947,438.75,1024.875,0,947
1,948,446.0,1025.7692307692307,0,948
1,949,466.6470588235294,1026.0588235294117,0,949
1,950,430.92,1026.72,0,950
1,951,426.875,1028.25,0,951
1,952,453.5769230769231,1031.4615384615386,0,952
1,953,1161.3333333333333,1029.4666666666667,0,953
1,954,428.22222222222223,1031.6666666666667,0,954
1,955,438.51724137931035,1035.9310344827586,0,955
1,956,470.0,1036.0,0,956
1,957,505.3333333333333,1035.3333333333333,0,957
1,958,427.56,1038.4,0,958
1,959,1374.375,1040.25,0,959
1,960,422.76666666666665,1040.9333333333334,0,960
1,961,1381.076923076923,1041.3846153846155,0,961
1,962,1327.125,1043.125,0,962
1,963,467.4,1042.9,0,963
1,964,1375.4,1043.9333333333334,0,964
1,965,424.1,1045.2,0,965
1,966,1369.0,1045.0,0,966
1,967,416.77777777777777,1044.9814814814815,0,967
1,968,1313.3333333333333,1046.6666666666667,0,968
1,969,1362.3333333333333,1047.5833333333333,0,969
1,970,421.95238095238096,1047.4761904761904,0,970
1,971,435.625,1047.375,0,971
1,972,1192.625,1047.0,0,972
1,973,426.6842105263158,1049.6842105263158,0,973
1,974,1199.611111111111,1048.7222222222222,0,974
1,975,1310.625,1049.5625,0,975
1,976,1380.888888888889,1051.111111111111,0,976
1,977,1392.7777777777778,1051.4444444444443,0,977
1,978,1308.5,1052.2142857142858,0,978
1,979,434.0,1052.2,0,979
1,980,426.26666666666665,1054.3,0,980
1,981,1381.111111111111,1056.3333333333333,0,981
1,982,437.22727272727275,1058.7272727272727,0,982
1,983,455.1666666666667,1065.8333333333333,0,983
1,984,502.5,1065.5,0,984
1,985,427.625,1068.125,0,985
1,986,1371.75,1067.5,0,986
1,987,471.8235294117647,1069.235294117647,0,987
1,988,421.5833333333333,1071.9166666666667,0,988
1,989,439.3888888888889,1072.6944444444443,0,989
1,990,451.14285714285717,1072.4761904761904,0,990
1,991,443.8,1074.3,0,991
1,992,499.0689655172414,1074.0689655172414,0,992
1,993,1185.888888888889,1074.388888888889,0,993
1,994,450.5833333333333,1077.0833333333333,0,994
1,995,467.2631578947368,1076.421052631579,0,995
1,996,1364.7777777777778,1076.2222222222222,0,996
1,997,1375.5,1076.0,0,997
1,998,1188.7692307692307,1076.076923076923,0,998
1,999,1372.1176470588234,1075.7058823529412,0,999
1,1000,545.2307692307693,1078.1538461538462,0,1000
1,1001,1359.6363636363637,1079.090909090909,0,1001
1,1002,464.0,1080.0,0,1002
1,1003,1362.6363636363637,1079.8181818181818,0,1003
1,1004,495.6363636363636,1081.6363636363637,0,1004
1,1005,541.4285714285714,1083.2142857142858,0,1005
1,1006,464.0,1088.3076923076924,0,1006
1,1007,475.61538461538464,1090.6153846153845,0,1007
1,1008,538.074074074074,1089.4814814814815,0,1008
1,1009,435.0,1092.2571428571428,0,1009
1,1010,1388.3333333333333,1095.4,0,1010
1,1011,1391.25,1098.25,0,1011
1,1012,1394.2222222222222,1098.111111111111,0,1012
1,1013,1035.125,1102.25,0,1013
1,1014,1394.0,1104.0,0,1014
1,1015,1205.9615384615386,1104.6923076923076,0,1015
1,1016,1368.0,1104.5,0,1016
1,1017,1371.923076923077,1105.4615384615386,0,1017
1,1018,1215.6666666666667,1106.888888888889,0,1018
1,1019,467.6666666666667,1109.888888888889,0,1019
1,1020,1209.3076923076924,1109.974358974359,0,1020
1,1021,466.25,1112.25,0,1021
1,1022,1201.5,1116.5,0,1022
1,1023,626.1111111111111,1120.4444444444443,0,1023
1,1024,621.875,1121.875,0,1024
1,1025,633.0,1122.0,0,1025
1,1026,1435.125,1122.125,0,1026
1,1027,453.6666666666667,1126.4444444444443,0,1027
1,1028,470.0,1126.25,0,1028
1,1029,597.25,1126.625,0,1029
1,1030,625.125,1128.125,0,1030
1,1031,451.3125,1128.3125,0,1031
1,1032,588.5,1131.6363636363637,0,1032
1,1033,619.5,1130.5,0,1033
1,1034,645.125,1130.5,0,1034
1,1035,606.6153846153846,1131.7692307692307,0,1035
1,1036,602.0,1133.75,0,1036
1,1037,1200.658536585366,1139.9756097560976,0,1037
1,1038,619.125,1140.125,0,1038
1,1039,622.5714285714286,1140.142857142857,0,1039
1,1040,861.5,1143.0,0,1040
1,1041,1283.6888888888889,1144.7333333333333,0,1041
1,1042,1291.264705882353,1143.1470588235295,0,1042
1,1043,1108.05,1146.75,0,1043
1,1044,1290.5217391304348,1147.3478260869565,0,1044
1,1045,1297.4516129032259,1147.1935483870968,0,1045
1,1046,1127.375,1146.796875,0,1046
1,1047,1293.8181818181818,1149.8181818181818,0,1047
1,1048,1122.7118644067796,1151.0169491525423,0,1048
1,1049,1301.3636363636363,1150.7272727272727,0,1049
1,1050,1111.2857142857142,1154.5714285714287,0,1050
1,1051,1126.6785714285713,1154.9642857142858,0,1051
1,1052,1116.0,1155.7692307692307,0,1052
1,1053,818.1333333333333,1159.6,0,1053
1,1054,620.8,1161.0,0,1054
1,1055,631.0714285714286,1161.857142857143,0,1055
1,1056,615.0,1163.111111111111,0,1056
1,1057,510.5,1163.5,0,1057
1,1058,621.125,1164.125,0,1058
1,1059,816.875,1163.625,0,1059
1,1060,582.875,1168.125,0,1060
1,1061,666.1818181818181,1171.4545454545455,0,1061
1,1062,1592.923076923077,1171.2307692307693,0,1062
1,1063,1548.5,1179.2,0,1063
1,1064,1555.5,1180.8,0,1064
1,1065,835.0,1185.0,0,1065
1,1066,736.4166666666666,1186.25,0,1066
1,1067,760.8,1186.6,0,1067
1,1068,570.3,1190.1,0,1068
1,1069,551.6363636363636,1190.0,0,1069
1,1070,1561.0,1191.0,0,1070
1,1071,518.75,1191.375,0,1071
1,1072,1617.0,1192.5,0,1072
1,1073,554.0714285714286,1192.7142857142858,0,1073
1,1074,561.3333333333334,1193.6666666666667,0,1074
1,1075,550.3636363636364,1192.8181818181818,0,1075
1,1076,564.6666666666666,1195.1666666666667,0,1076
1,1077,1523.1489361702127,1194.531914893617,0,1077
1,1078,831.125,1194.5,0,1078
1,1079,558.375,1197.0,0,1079
1,1080,1382.2857142857142,1198.5714285714287,0,1080
1,1081,734.6666666666666,1199.3333333333333,0,1081
1,1082,1519.590909090909,1198.590909090909,0,1082
1,1083,554.0,1199.9,0,1083
1,1084,1531.0,1199.8461538461538,0,1084
1,1085,1552.125,1199.875,0,1085
1,1086,626.0909090909091,1199.2727272727273,0,1086
1,1087,558.5,1205.0,0,1087
1,1088,1517.2857142857142,1205.5,0,1088
1,1089,1538.625,1205.375,0,1089
1,1090,1514.75,1208.25,0,1090
1,1091,454.3333333333333,1211.2222222222222,0,1091
1,1092,1546.2,1211.5,0,1092
1,1093,442.1111111111111,1211.6666666666667,0,1093
1,1094,1550.0,1212.0,0,1094
1,1095,455.52941176470586,1214.1176470588234,0,1095
1,1096,547.2857142857143,1214.5,0,1096
1,1097,777.7123287671233,1213.041095890411,0,1097
1,1098,1551.9,1215.0,0,1098
1,1099,1553.3333333333333,1218.2222222222222,0,1099
1,1100,437.61538461538464,1220.3846153846155,0,1100
1,1101,781.0,1219.4814814814815,0,1101
1,1102,1597.8333333333333,1219.8333333333333,0,1102
1,1103,1545.25,1220.0833333333333,0,1103
1,1104,1586.0384615384614,1221.2307692307693,0,1104
1,1105,1514.842105263158,1222.421052631579,0,1105
1,1106,437.1111111111111,1224.3333333333333,0,1106
1,1107,456.54545454545456,1225.8181818181818,0,1107
1,1108,549.7777777777778,1226.0555555555557,0,1108
1,1109,1511.7272727272727,1225.4545454545455,0,1109
1,1110,505.5,1230.0,0,1110
1,1111,458.8888888888889,1230.7777777777778,0,1111
1,1112,1574.875,1231.125,0,1112
1,1113,1578.8461538461538,1231.0,0,1113
1,1114,1195.6363636363637,1236.8181818181818,0,1114
1,1115,493.77777777777777,1239.6666666666667,0,1115
1,1116,532.9285714285714,1240.2857142857142,0,1116
1,1117,1573.6,1239.5,0,1117
1,1118,1558.6153846153845,1240.7692307692307,0,1118
1,1119,1569.7894736842106,1241.6315789473683,0,1119
1,1120,533.3333333333334,1244.2222222222222,0,1120
1,1121,1556.5454545454545,1244.0,0,1121
1,1122,534.6875,1246.8125,0,1122
1,1123,537.6153846153846,1248.6153846153845,0,1123
1,1124,1498.483870967742,1247.6451612903227,0,1124
1,1125,1502.0833333333333,1251.75,0,1125
1,1126,1521.2903225806451,1255.6129032258063,0,1126
1,1127,591.375,1255.5,0,1127
1,1128,1228.9285714285713,1256.7857142857142,0,1128
1,1129,1516.7368421052631,1255.6315789473683,0,1129
1,1130,1530.3255813953488,1254.5813953488373,0,1130
1,1131,588.75,1258.625,0,1131
1,1132,1527.375,1258.625,0,1132
1,1133,540.2,1261.0,0,1133
1,1134,1237.12,1259.68,0,1134
1,1135,1542.7727272727273,1260.0,0,1135
1,1136,535.8571428571429,1261.0714285714287,0,1136
1,1137,1233.0,1259.5,0,1137
1,1138,544.4444444444445,1262.2222222222222,0,1138
1,1139,1241.8,1262.1,0,1139
1,1140,1236.8333333333333,1262.9166666666667,0,1140
1,1141,1482.578947368421,1265.5263157894738,0,1141
1,1142,1491.3846153846155,1265.8076923076924,0,1142
1,1143,584.9090909090909,1267.3636363636363,0,1143
1,1144,611.8,1266.8,0,1144
1,1145,1534.25,1267.25,0,1145
1,1146,1474.5,1268.0,0,1146
1,1147,600.1739130434783,1269.695652173913,0,1147
1,1148,604.7741935483871,1269.1612903225807,0,1148
1,1149,609.5625,1269.4375,0,1149
1,1150,1475.1,1270.8,0,1150
1,1151,1489.3846153846155,1270.3076923076924,0,1151
1,1152,552.5294117647059,1272.764705882353,0,1152
1,1153,573.5,1272.857142857143,0,1153
1,1154,916.125,1274.25,0,1154
1,1155,540.875,1276.125,0,1155
1,1156,569.9411764705883,1276.2941176470588,0,1156
1,1157,1478.4166666666667,1276.5833333333333,0,1157
1,1158,597.95,1275.7,0,1158
1,1159,910.3,1278.2,0,1159
1,1160,598.25,1279.875,0,1160
1,1161,531.3636363636364,1280.5454545454545,0,1161
1,1162,588.75,1280.875,0,1162
1,1163,689.2,1281.0,0,1163
1,1164,1616.5,1283.6363636363637,0,1164
1,1165,532.125,1284.25,0,1165
1,1166,624.6666666666666,1285.0833333333333,0,1166
1,1167,579.0833333333334,1288.9166666666667,0,1167
1,1168,599.9090909090909,1290.6363636363637,0,1168
1,1169,596.4705882352941,1292.6470588235295,0,1169
1,1170,613.875,1292.875,0,1170
1,1171,1672.25,1294.125,0,1171
1,1172,578.09375,1293.71875,0,1172
1,1173,708.0,1295.2666666666667,0,1173
1,1174,608.0,1297.0,0,1174
1,1175,587.3076923076923,1298.0,0,1175
1,1176,1466.3,1297.5,0,1176
1,1177,1628.888888888889,1298.2222222222222,0,1177
1,1178,573.1818181818181,1297.4545454545455,0,1178
1,1179,583.3684210526316,1299.9473684210527,0,1179
1,1180,1595.0666666666666,1300.3333333333333,0,1180
1,1181,1526.125,1301.125,0,1181
1,1182,576.6666666666666,1300.9166666666667,0,1182
1,1183,714.3333333333334,1301.888888888889,0,1183
1,1184,1474.55,1300.4,0,1184
1,1185,570.5333333333333,1303.1333333333334,0,1185
1,1186,574.1111111111111,1303.611111111111,0,1186
1,1187,705.5555555555555,1303.7222222222222,0,1187
1,1188,711.5454545454545,1303.8181818181818,0,1188
1,1189,1463.2025316455697,1304.5822784810127,0,1189
1,1190,1470.2142857142858,1303.0,0,1190
1,1191,1595.6666666666667,1305.5,0,1191
1,1192,724.0,1307.0666666666666,0,1192
1,1193,1475.7916666666667,1306.125,0,1193
1,1194,525.3636363636364,1307.0,0,1194
1,1195,531.875,1306.875,0,1195
1,1196,704.1,1307.1,0,1196
1,1197,1457.0833333333333,1309.3333333333333,0,1197
1,1198,1477.375,1309.9375,0,1198
1,1199,544.8,1310.9,0,1199
1,1200,1461.625,1311.1875,0,1200
1,1201,541.6153846153846,1311.6153846153845,0,1201
1,1202,967.6666666666666,1312.111111111111,0,1202
1,1203,1480.5,1312.5,0,1203
1,1204,1586.0,1312.6363636363637,0,1204
1,1205,615.8888888888889,1313.6666666666667,0,1205
1,1206,533.3157894736842,1315.6842105263158,0,1206
1,1207,711.7777777777778,1314.4444444444443,0,1207
1,1208,1538.3214285714287,1317.7857142857142,0,1208
1,1209,1510.0666666666666,1317.9333333333334,0,1209
1,1210,1516.8125,1318.9375,0,1210
1,1211,1533.5526315789473,1317.921052631579,0,1211
1,1212,615.2727272727273,1320.4545454545455,0,1212
1,1213,1523.5,1321.75,0,1213
1,1214,1625.4545454545455,1321.7272727272727,0,1214
1,1215,1482.6666666666667,1322.111111111111,0,1215
1,1216,691.7222222222222,1322.888888888889,0,1216
1,1217,1518.5,1323.5,0,1217
1,1218,1544.142857142857,1322.4285714285713,0,1218
1,1219,1548.48,1324.32,0,1219
1,1220,1536.46875,1322.90625,0,1220
1,1221,1540.0,1325.6666666666667,0,1221
1,1222,1664.7142857142858,1326.6190476190477,0,1222
1,1223,1534.4761904761904,1327.3333333333333,0,1223
1,1224,1545.1363636363637,1327.590909090909,0,1224
1,1225,1658.0555555555557,1327.2222222222222,0,1225
1,1226,1668.357142857143,1327.5714285714287,0,1226
1,1227,1541.96,1330.56,0,1227
1,1228,1661.0833333333333,1329.1666666666667,0,1228
1,1229,508.7073170731707,1330.341463414634,0,1229
1,1230,1537.3684210526317,1330.6842105263158,0,1230
1,1231,688.9230769230769,1331.6923076923076,0,1231
1,1232,1547.952380952381,1331.0,0,1232
1,1233,1664.3,1330.95,0,1233
1,1234,1658.7857142857142,1331.642857142857,0,1234
1,1235,560.2727272727273,1333.3636363636363,0,1235
1,1236,1434.3333333333333,1333.0666666666666,0,1236
1,1237,1523.1818181818182,1332.6363636363637,0,1237
1,1238,1536.2,1333.1,0,1238
1,1239,1516.8,1334.4666666666667,0,1239
1,1240,1532.25,1334.0416666666667,0,1240
1,1241,729.75,1334.875,0,1241
1,1242,1656.3846153846155,1334.6153846153845,0,1242
1,1243,1660.0833333333333,1334.75,0,1243
1,1244,1663.6,1335.4,0,1244
1,1245,1684.5,1335.2,0,1245
1,1246,504.53846153846155,1336.1538461538462,0,1246
1,1247,546.0,1337.0,0,1247
1,1248,549.9333333333333,1337.8,0,1248
1,1249,1635.5428571428572,1338.3714285714286,0,1249
1,1250,1650.875,1337.125,0,1250
1,1251,565.5416666666666,1338.4583333333333,0,1251
1,1252,757.4722222222222,1340.4444444444443,0,1252
1,1253,1660.0,1338.590909090909,0,1253
1,1254,541.8333333333334,1341.1666666666667,0,1254
1,1255,545.5,1340.0,0,1255
1,1256,1435.375,1338.875,0,1256
1,1257,1444.2380952380952,1342.095238095238,0,1257
1,1258,682.875,1342.875,0,1258
1,1259,1513.9333333333334,1343.6,0,1259
1,1260,536.8181818181819,1345.1818181818182,0,1260
1,1261,1447.0,1344.4444444444443,0,1261
1,1262,543.9,1345.6,0,1262
