ImageNumber,ObjectNumber,Children_GreenWithinDAPI_Count,Children_TUJWithinDAPI_Count,Classify_colocalized,Classify_colocalized,Classify_not_colocalized,Classify_not_colocalized,Location_Center_X,Location_Center_Y,Location_Center_Z,Mean_GreenWithinDAPI_Location_Center_X,Mean_GreenWithinDAPI_Location_Center_Y,Mean_GreenWithinDAPI_Location_Center_Z,Mean_GreenWithinDAPI_Number_Object_Number,Mean_TUJWithinDAPI_Location_Center_X,Mean_TUJWithinDAPI_Location_Center_Y,Mean_TUJWithinDAPI_Location_Center_Z,Mean_TUJWithinDAPI_Number_Object_Number,Number_Object_Number,Parent_RNA_Red
1,1606,1,0,0,0,1,1,1413.5,749.5454545454545,0,1415.111111111111,748.6666666666666,0.0,33.0,nan,nan,nan,nan,1606,2128
1,1607,0,0,0,0,1,1,1455.5714285714287,749.6326530612245,0,nan,nan,nan,nan,nan,nan,nan,nan,1607,2129
1,1608,0,0,0,0,1,1,1459.9,749.8,0,nan,nan,nan,nan,nan,nan,nan,nan,1608,2130
1,1609,0,0,0,0,1,1,1499.4375,749.9375,0,nan,nan,nan,nan,nan,nan,nan,nan,1609,2131
1,1610,0,0,0,0,1,1,1463.25,750.5,0,nan,nan,nan,nan,nan,nan,nan,nan,1610,2132
1,1611,0,0,0,0,1,1,1476.7096774193549,751.5483870967741,0,nan,nan,nan,nan,nan,nan,nan,nan,1611,2133
1,1612,0,0,0,0,1,1,557.7,752.7,0,nan,nan,nan,nan,nan,nan,nan,nan,1612,2135
1,1613,0,0,0,0,1,1,747.6363636363636,752.1818181818181,0,nan,nan,nan,nan,nan,nan,nan,nan,1613,2136
1,1614,0,1,1,1,0,0,824.9,752.2,0,nan,nan,nan,nan,826.1818181818181,752.8181818181819,0.0,773.0,1614,2137
1,1615,0,0,0,0,1,1,1200.111111111111,751.3333333333334,0,nan,nan,nan,nan,nan,nan,nan,nan,1615,2138
1,1616,0,0,0,0,1,1,1389.5714285714287,751.6428571428571,0,nan,nan,nan,nan,nan,nan,nan,nan,1616,2139
1,1617,0,0,0,0,1,1,1433.8095238095239,752.8095238095239,0,nan,nan,nan,nan,nan,nan,nan,nan,1617,2140
1,1618,0,0,0,0,1,1,1548.2241379310344,753.5,0,nan,nan,nan,nan,nan,nan,nan,nan,1618,2142
1,1619,0,1,1,1,0,0,782.5,753.0,0,nan,nan,nan,nan,780.8225806451613,752.5967741935484,0.0,770.0,1619,2143
1,1620,0,0,0,0,1,1,797.0,753.0,0,nan,nan,nan,nan,nan,nan,nan,nan,1620,2144
1,1621,0,0,0,0,1,1,805.0,753.4230769230769,0,nan,nan,nan,nan,nan,nan,nan,nan,1621,2145
1,1622,0,1,1,1,0,0,821.6521739130435,754.2173913043479,0,nan,nan,nan,nan,821.8,754.5,0.0,780.0,1622,2146
1,1623,0,0,0,0,1,1,885.421052631579,752.8947368421053,0,nan,nan,nan,nan,nan,nan,nan,nan,1623,2147
1,1624,0,0,0,0,1,1,1204.642857142857,752.5714285714286,0,nan,nan,nan,nan,nan,nan,nan,nan,1624,2148
1,1625,0,0,0,0,1,1,1444.5555555555557,752.3333333333334,0,nan,nan,nan,nan,nan,nan,nan,nan,1625,2151
1,1626,0,0,0,0,1,1,1450.9024390243903,752.7560975609756,0,nan,nan,nan,nan,nan,nan,nan,nan,1626,2152
1,1627,0,0,0,0,1,1,1492.6,752.5,0,nan,nan,nan,nan,nan,nan,nan,nan,1627,2153
1,1628,0,1,1,1,0,0,1496.2380952380952,752.6666666666666,0,nan,nan,nan,nan,1496.3636363636363,754.4545454545455,0.0,782.0,1628,2154
1,1629,0,1,1,1,0,0,1513.6097560975609,754.5121951219512,0,nan,nan,nan,nan,1514.6666666666667,756.3333333333334,0.0,794.0,1629,2155
1,1630,0,1,1,1,0,0,1376.235294117647,754.1960784313726,0,nan,nan,nan,nan,1371.2727272727273,754.8181818181819,0.0,781.0,1630,2157
1,1631,0,0,0,0,1,1,1425.7333333333333,753.6666666666666,0,nan,nan,nan,nan,nan,nan,nan,nan,1631,2158
1,1632,0,0,0,0,1,1,1429.40625,753.5625,0,nan,nan,nan,nan,nan,nan,nan,nan,1632,2159
1,1633,0,0,0,0,1,1,1557.688524590164,753.311475409836,0,nan,nan,nan,nan,nan,nan,nan,nan,1633,2160
1,1634,0,2,1,1,0,0,757.6153846153846,755.6153846153846,0,nan,nan,nan,nan,757.2420212765958,753.7792553191489,0.0,775.0,1634,2163
1,1635,0,0,0,0,1,1,799.8461538461538,754.5384615384615,0,nan,nan,nan,nan,nan,nan,nan,nan,1635,2164
1,1636,0,0,0,0,1,1,810.7,754.4,0,nan,nan,nan,nan,nan,nan,nan,nan,1636,2165
1,1637,0,0,0,0,1,1,1501.5,755.0,0,nan,nan,nan,nan,nan,nan,nan,nan,1637,2166
1,1638,0,1,1,1,0,0,751.8888888888889,756.5555555555555,0,nan,nan,nan,nan,754.2222222222222,757.5,0.0,795.0,1638,2167
1,1639,0,0,0,0,1,1,808.75,756.3333333333334,0,nan,nan,nan,nan,nan,nan,nan,nan,1639,2168
1,1640,0,0,0,0,1,1,881.8888888888889,755.7777777777778,0,nan,nan,nan,nan,nan,nan,nan,nan,1640,2169
1,1641,0,0,0,0,1,1,1205.875,756.125,0,nan,nan,nan,nan,nan,nan,nan,nan,1641,2170
1,1642,0,0,0,0,1,1,1498.2222222222222,756.1111111111111,0,nan,nan,nan,nan,nan,nan,nan,nan,1642,2172
1,1643,0,0,0,0,1,1,1504.9,755.8,0,nan,nan,nan,nan,nan,nan,nan,nan,1643,2173
1,1644,0,0,0,0,1,1,1509.090909090909,755.5,0,nan,nan,nan,nan,nan,nan,nan,nan,1644,2174
1,1645,0,1,1,1,0,0,796.6666666666666,756.5333333333333,0,nan,nan,nan,nan,794.775,757.025,0.0,798.0,1645,2176
1,1646,0,1,1,1,0,0,870.875,757.125,0,nan,nan,nan,nan,867.25,758.2222222222222,0.0,802.0,1646,2177
1,1647,0,1,1,1,0,0,1373.8181818181818,757.5454545454545,0,nan,nan,nan,nan,1374.7368421052631,759.1578947368421,0.0,807.0,1647,2178
1,1648,0,0,0,0,1,1,788.578947368421,758.1052631578947,0,nan,nan,nan,nan,nan,nan,nan,nan,1648,2179
1,1649,0,0,0,0,1,1,1371.0,758.0,0,nan,nan,nan,nan,nan,nan,nan,nan,1649,2180
1,1650,0,0,0,0,1,1,1463.8,758.5,0,nan,nan,nan,nan,nan,nan,nan,nan,1650,2181
1,1651,0,0,0,0,1,1,1516.5,757.1875,0,nan,nan,nan,nan,nan,nan,nan,nan,1651,2182
1,1652,0,1,1,1,0,0,887.1538461538462,759.6153846153846,0,nan,nan,nan,nan,891.1470588235294,759.6764705882352,0.0,813.0,1652,2183
1,1653,0,1,1,1,0,0,757.8,759.3,0,nan,nan,nan,nan,759.1176470588235,759.4705882352941,0.0,811.0,1653,2185
1,1654,0,0,0,0,1,1,807.3333333333334,759.75,0,nan,nan,nan,nan,nan,nan,nan,nan,1654,2186
1,1655,0,0,0,0,1,1,1456.8333333333333,760.1666666666666,0,nan,nan,nan,nan,nan,nan,nan,nan,1655,2187
1,1656,0,3,1,1,0,0,1500.2307692307693,761.1153846153846,0,nan,nan,nan,nan,1498.828888888889,762.3582251082252,0.0,829.3333333333334,1656,2188
1,1657,0,0,0,0,1,1,1557.0238095238096,760.0238095238095,0,nan,nan,nan,nan,nan,nan,nan,nan,1657,2189
1,1658,0,0,0,0,1,1,743.64,760.44,0,nan,nan,nan,nan,nan,nan,nan,nan,1658,2190
1,1659,0,2,1,1,0,0,781.8421052631579,760.8421052631579,0,nan,nan,nan,nan,781.7111111111111,760.2777777777778,0.0,807.0,1659,2191
1,1660,0,1,1,1,0,0,819.0,760.3333333333334,0,nan,nan,nan,nan,818.0909090909091,760.3636363636364,0.0,812.0,1660,2192
1,1661,0,0,0,0,1,1,1515.6666666666667,760.8888888888889,0,nan,nan,nan,nan,nan,nan,nan,nan,1661,2194
1,1662,0,0,0,0,1,1,1545.157894736842,761.578947368421,0,nan,nan,nan,nan,nan,nan,nan,nan,1662,2195
1,1663,0,0,0,0,1,1,1568.16,760.4,0,nan,nan,nan,nan,nan,nan,nan,nan,1663,2196
1,1664,0,0,0,0,1,1,1572.642857142857,760.7142857142857,0,nan,nan,nan,nan,nan,nan,nan,nan,1664,2197
1,1665,0,0,0,0,1,1,1582.4166666666667,761.25,0,nan,nan,nan,nan,nan,nan,nan,nan,1665,2198
1,1666,0,0,0,0,1,1,760.6666666666666,762.5,0,nan,nan,nan,nan,nan,nan,nan,nan,1666,2199
1,1667,0,1,1,1,0,0,776.1666666666666,762.1666666666666,0,nan,nan,nan,nan,776.6170212765958,761.2765957446809,0.0,817.0,1667,2200
1,1668,0,1,1,1,0,0,822.125,761.875,0,nan,nan,nan,nan,823.5833333333334,762.25,0.0,824.0,1668,2201
1,1669,0,1,1,1,0,0,876.125,762.125,0,nan,nan,nan,nan,873.3913043478261,762.7826086956521,0.0,825.0,1669,2202
1,1670,0,1,1,1,0,0,1522.46,762.64,0,nan,nan,nan,nan,1517.2222222222222,762.2222222222222,0.0,827.0,1670,2203
1,1671,0,0,0,0,1,1,1759.875,762.125,0,nan,nan,nan,nan,nan,nan,nan,nan,1671,2204
1,1672,0,0,0,0,1,1,899.2666666666667,763.3333333333334,0,nan,nan,nan,nan,nan,nan,nan,nan,1672,2205
1,1673,0,1,1,1,0,0,783.0294117647059,765.8235294117648,0,nan,nan,nan,nan,784.0,768.1,0.0,840.0,1673,2206
1,1674,1,2,1,1,0,0,788.0,764.5,0,787.7142857142857,766.5,0.0,34.0,787.8391181988743,762.2772045028144,0.0,819.0,1674,2207
1,1675,0,1,1,1,0,0,792.8333333333334,763.5833333333334,0,nan,nan,nan,nan,793.68,763.92,0.0,829.0,1675,2208
1,1676,0,2,1,1,0,0,812.1111111111111,764.3333333333334,0,nan,nan,nan,nan,812.54,764.5999999999999,0.0,836.0,1676,2209
1,1677,0,1,1,1,0,0,822.2142857142857,764.8571428571429,0,nan,nan,nan,nan,825.7058823529412,765.2352941176471,0.0,837.0,1677,2210
1,1678,0,0,0,0,1,1,1203.3636363636363,763.9090909090909,0,nan,nan,nan,nan,nan,nan,nan,nan,1678,2211
1,1679,0,0,0,0,1,1,1513.090909090909,763.3636363636364,0,nan,nan,nan,nan,nan,nan,nan,nan,1679,2212
1,1680,0,0,0,0,1,1,894.7692307692307,765.7307692307693,0,nan,nan,nan,nan,nan,nan,nan,nan,1680,2213
1,1681,0,0,0,0,1,1,1516.25,764.9166666666666,0,nan,nan,nan,nan,nan,nan,nan,nan,1681,2214
1,1682,0,1,1,1,0,0,721.0,766.0,0,nan,nan,nan,nan,720.1923076923077,765.2692307692307,0.0,836.0,1682,2215
1,1683,0,1,1,1,0,0,777.025,766.725,0,nan,nan,nan,nan,776.0204081632653,767.6326530612245,0.0,839.0,1683,2216
1,1684,0,0,0,0,1,1,880.1142857142858,766.2857142857143,0,nan,nan,nan,nan,nan,nan,nan,nan,1684,2217
1,1685,0,0,0,0,1,1,1541.0833333333333,766.3333333333334,0,nan,nan,nan,nan,nan,nan,nan,nan,1685,2218
1,1686,0,2,1,1,0,0,744.3333333333334,767.0,0,nan,nan,nan,nan,744.1136363636364,768.8863636363636,0.0,854.0,1686,2219
1,1687,0,0,0,0,1,1,872.3125,766.1875,0,nan,nan,nan,nan,nan,nan,nan,nan,1687,2220
1,1688,0,1,1,1,0,0,888.2325581395348,765.5581395348837,0,nan,nan,nan,nan,887.95,764.75,0.0,838.0,1688,2221
1,1689,0,0,0,0,1,1,1520.1333333333334,766.9333333333333,0,nan,nan,nan,nan,nan,nan,nan,nan,1689,2222
1,1690,0,0,0,0,1,1,748.4666666666667,767.6666666666666,0,nan,nan,nan,nan,nan,nan,nan,nan,1690,2223
1,1691,0,1,1,1,0,0,792.25,768.4166666666666,0,nan,nan,nan,nan,797.2,768.0,0.0,849.0,1691,2224
1,1692,0,0,0,0,1,1,1551.723404255319,767.5531914893617,0,nan,nan,nan,nan,nan,nan,nan,nan,1692,2225
1,1693,0,1,1,1,0,0,725.8181818181819,768.8181818181819,0,nan,nan,nan,nan,725.265306122449,767.3265306122449,0.0,848.0,1693,2226
1,1694,0,0,0,0,1,1,787.3809523809524,768.8095238095239,0,nan,nan,nan,nan,nan,nan,nan,nan,1694,2227
1,1695,0,1,1,1,0,0,1524.047619047619,769.3333333333334,0,nan,nan,nan,nan,1522.8974358974358,768.0,0.0,847.0,1695,2229
1,1696,0,0,0,0,1,1,1544.5666666666666,768.2333333333333,0,nan,nan,nan,nan,nan,nan,nan,nan,1696,2230
1,1697,0,0,0,0,1,1,1755.2941176470588,768.2941176470588,0,nan,nan,nan,nan,nan,nan,nan,nan,1697,2231
1,1698,0,0,0,0,1,1,1763.4444444444443,769.3333333333334,0,nan,nan,nan,nan,nan,nan,nan,nan,1698,2232
1,1699,0,1,1,1,0,0,752.9310344827586,770.7068965517242,0,nan,nan,nan,nan,749.6666666666666,776.6666666666666,0.0,895.0,1699,2233
1,1700,0,0,0,0,1,1,1751.0714285714287,770.2142857142857,0,nan,nan,nan,nan,nan,nan,nan,nan,1700,2235
1,1701,0,0,0,0,1,1,876.7222222222222,770.8888888888889,0,nan,nan,nan,nan,nan,nan,nan,nan,1701,2236
1,1702,0,0,0,0,1,1,885.1481481481482,770.0370370370371,0,nan,nan,nan,nan,nan,nan,nan,nan,1702,2237
1,1703,0,0,0,0,1,1,894.4736842105264,770.3684210526316,0,nan,nan,nan,nan,nan,nan,nan,nan,1703,2238
1,1704,0,0,0,0,1,1,1566.3846153846155,771.2307692307693,0,nan,nan,nan,nan,nan,nan,nan,nan,1704,2239
1,1705,0,0,0,0,1,1,786.0,772.1666666666666,0,nan,nan,nan,nan,nan,nan,nan,nan,1705,2240
1,1706,0,2,1,1,0,0,890.12,772.72,0,nan,nan,nan,nan,891.1341991341992,773.6450216450216,0.0,880.0,1706,2241
1,1707,0,3,1,1,0,0,1476.8,772.0,0,nan,nan,nan,nan,1475.7079772079771,771.954415954416,0.0,873.3333333333334,1707,2242
1,1708,0,0,0,0,1,1,1499.7,771.7,0,nan,nan,nan,nan,nan,nan,nan,nan,1708,2243
1,1709,0,0,0,0,1,1,1545.9411764705883,772.8235294117648,0,nan,nan,nan,nan,nan,nan,nan,nan,1709,2244
1,1710,0,2,1,1,0,0,768.5,773.0,0,nan,nan,nan,nan,768.1771428571428,773.5069387755102,0.0,874.5,1710,2245
1,1711,0,3,1,1,0,0,792.0645161290323,772.9032258064516,0,nan,nan,nan,nan,792.856884057971,772.286231884058,0.0,872.0,1711,2246
1,1712,0,1,1,1,0,0,882.0,773.0909090909091,0,nan,nan,nan,nan,879.8717948717949,775.4102564102565,0.0,887.0,1712,2247
1,1713,0,0,0,0,1,1,886.5,773.75,0,nan,nan,nan,nan,nan,nan,nan,nan,1713,2248
1,1714,0,0,0,0,1,1,1550.7857142857142,772.7142857142857,0,nan,nan,nan,nan,nan,nan,nan,nan,1714,2249
1,1715,0,0,0,0,1,1,738.0,775.0,0,nan,nan,nan,nan,nan,nan,nan,nan,1715,2250
1,1716,0,0,0,0,1,1,755.6363636363636,775.5,0,nan,nan,nan,nan,nan,nan,nan,nan,1716,2251
1,1717,0,0,0,0,1,1,1552.0,776.0,0,nan,nan,nan,nan,nan,nan,nan,nan,1717,2252
1,1718,0,1,1,1,0,0,773.9615384615385,776.1538461538462,0,nan,nan,nan,nan,773.0,777.3571428571429,0.0,902.0,1718,2253
1,1719,0,1,1,1,0,0,794.8888888888889,777.5,0,nan,nan,nan,nan,796.9811320754717,777.0754716981132,0.0,921.0,1719,2254
1,1720,0,0,0,0,1,1,1762.2,776.0,0,nan,nan,nan,nan,nan,nan,nan,nan,1720,2255
1,1721,0,1,1,1,0,0,788.3953488372093,777.3953488372093,0,nan,nan,nan,nan,790.0285714285715,777.9428571428572,0.0,903.0,1721,2256
1,1722,0,1,1,1,0,0,836.5,777.0,0,nan,nan,nan,nan,837.609756097561,774.4878048780488,0.0,886.0,1722,2257
1,1723,0,1,1,1,0,0,1494.5925925925926,776.4814814814815,0,nan,nan,nan,nan,1495.3636363636363,777.3636363636364,0.0,912.0,1723,2258
1,1724,0,0,0,0,1,1,1545.0,776.8,0,nan,nan,nan,nan,nan,nan,nan,nan,1724,2259
1,1725,0,2,1,1,0,0,731.5,778.5,0,nan,nan,nan,nan,731.2849002849002,776.2649572649573,0.0,893.5,1725,2260
1,1726,0,0,0,0,1,1,792.4,779.5,0,nan,nan,nan,nan,nan,nan,nan,nan,1726,2261
1,1727,0,2,1,1,0,0,844.3636363636364,779.0909090909091,0,nan,nan,nan,nan,845.008581235698,777.9599542334097,0.0,911.0,1727,2262
1,1728,0,1,1,1,0,0,1738.5454545454545,779.6363636363636,0,nan,nan,nan,nan,1735.88,781.52,0.0,937.0,1728,2263
1,1729,0,1,1,1,0,0,1759.8,778.3166666666667,0,nan,nan,nan,nan,1754.125,773.875,0.0,883.0,1729,2264
1,1730,0,0,0,0,1,1,738.6666666666666,781.0,0,nan,nan,nan,nan,nan,nan,nan,nan,1730,2265
1,1731,0,0,0,0,1,1,1545.25,780.0833333333334,0,nan,nan,nan,nan,nan,nan,nan,nan,1731,2267
1,1732,0,1,1,1,0,0,755.3703703703703,781.7407407407408,0,nan,nan,nan,nan,752.3846153846154,783.8461538461538,0.0,944.0,1732,2268
1,1733,0,3,1,1,0,0,763.8666666666667,780.9,0,nan,nan,nan,nan,764.9852110852111,780.5216783216783,0.0,920.0,1733,2269
1,1734,0,1,1,1,0,0,1496.6666666666667,781.0,0,nan,nan,nan,nan,1493.5,780.8,0.0,933.0,1734,2270
1,1735,0,0,0,0,1,1,1556.1904761904761,781.3333333333334,0,nan,nan,nan,nan,nan,nan,nan,nan,1735,2271
1,1736,0,0,0,0,1,1,1747.8,781.0,0,nan,nan,nan,nan,nan,nan,nan,nan,1736,2272
1,1737,1,2,1,1,0,0,795.8148148148148,783.0185185185185,0,793.8928571428571,784.3928571428571,0.0,36.0,793.2923976608188,782.4195906432749,0.0,932.5,1737,2273
1,1738,0,1,1,1,0,0,805.4571428571429,781.9142857142857,0,nan,nan,nan,nan,805.88,779.76,0.0,930.0,1738,2274
1,1739,0,0,0,0,1,1,912.4,782.56,0,nan,nan,nan,nan,nan,nan,nan,nan,1739,2275
1,1740,0,0,0,0,1,1,1550.857142857143,781.8285714285714,0,nan,nan,nan,nan,nan,nan,nan,nan,1740,2276
1,1741,0,1,1,1,0,0,885.6666666666666,783.1111111111111,0,nan,nan,nan,nan,885.2424242424242,780.5757575757576,0.0,931.0,1741,2277
1,1742,0,0,0,0,1,1,1533.1818181818182,784.6363636363636,0,nan,nan,nan,nan,nan,nan,nan,nan,1742,2278
1,1743,0,0,0,0,1,1,1758.5625,782.875,0,nan,nan,nan,nan,nan,nan,nan,nan,1743,2279
1,1744,0,1,1,1,0,0,810.5,782.7941176470588,0,nan,nan,nan,nan,811.7464788732394,783.2535211267606,0.0,953.0,1744,2280
1,1745,0,1,1,1,0,0,789.0555555555555,785.2222222222222,0,nan,nan,nan,nan,785.047619047619,783.7142857142857,0.0,945.0,1745,2281
1,1746,0,2,1,1,0,0,822.875,785.875,0,nan,nan,nan,nan,823.2154605263158,784.5509868421052,0.0,950.0,1746,2282
1,1747,0,0,0,0,1,1,917.2857142857143,784.3571428571429,0,nan,nan,nan,nan,nan,nan,nan,nan,1747,2283
1,1748,0,1,1,1,0,0,1488.5,785.2,0,nan,nan,nan,nan,1487.9615384615386,781.8076923076923,0.0,932.0,1748,2284
1,1749,0,0,0,0,1,1,1495.8947368421052,784.578947368421,0,nan,nan,nan,nan,nan,nan,nan,nan,1749,2285
1,1750,0,1,1,1,0,0,771.125,785.875,0,nan,nan,nan,nan,772.2,784.55,0.0,952.0,1750,2286
1,1751,0,2,1,1,0,0,882.5,785.8333333333334,0,nan,nan,nan,nan,882.0921052631579,785.7145748987855,0.0,963.0,1751,2287
1,1752,0,0,0,0,1,1,1557.6666666666667,785.6,0,nan,nan,nan,nan,nan,nan,nan,nan,1752,2288
1,1753,0,1,1,1,0,0,731.9166666666666,787.1666666666666,0,nan,nan,nan,nan,731.4705882352941,791.1764705882352,0.0,993.0,1753,2289
1,1754,0,0,0,0,1,1,799.65,787.25,0,nan,nan,nan,nan,nan,nan,nan,nan,1754,2290
1,1755,0,0,0,0,1,1,1484.5333333333333,786.4666666666667,0,nan,nan,nan,nan,nan,nan,nan,nan,1755,2291
1,1756,0,0,0,0,1,1,1500.625,786.75,0,nan,nan,nan,nan,nan,nan,nan,nan,1756,2292
1,1757,0,1,1,1,0,0,1553.6666666666667,786.5555555555555,0,nan,nan,nan,nan,1554.125,788.125,0.0,980.0,1757,2293
1,1758,0,0,0,0,1,1,1753.1,787.2,0,nan,nan,nan,nan,nan,nan,nan,nan,1758,2294
1,1759,0,0,0,0,1,1,1760.3333333333333,786.9166666666666,0,nan,nan,nan,nan,nan,nan,nan,nan,1759,2295
1,1760,0,1,1,1,0,0,804.304347826087,786.9130434782609,0,nan,nan,nan,nan,801.7899159663865,785.8739495798319,0.0,957.0,1760,2296
1,1761,0,0,0,0,1,1,1497.9333333333334,788.3333333333334,0,nan,nan,nan,nan,nan,nan,nan,nan,1761,2297
1,1762,0,1,1,1,0,0,728.875,788.875,0,nan,nan,nan,nan,728.7777777777778,787.6296296296297,0.0,971.0,1762,2298
1,1763,0,4,1,1,0,0,775.5735294117648,789.1029411764706,0,nan,nan,nan,nan,776.1449049316697,789.2029114676175,0.0,982.25,1763,2299
1,1764,0,1,1,1,0,0,1482.0,788.8461538461538,0,nan,nan,nan,nan,1482.0,787.0,0.0,970.0,1764,2300
1,1765,0,0,0,0,1,1,1487.5454545454545,788.1818181818181,0,nan,nan,nan,nan,nan,nan,nan,nan,1765,2301
1,1766,0,2,1,1,0,0,1492.7083333333333,790.0416666666666,0,nan,nan,nan,nan,1492.3768656716418,791.1223880597015,0.0,1002.5,1766,2302
1,1767,0,0,0,0,1,1,1535.0,788.6,0,nan,nan,nan,nan,nan,nan,nan,nan,1767,2303
1,1768,0,0,0,0,1,1,759.8611111111111,790.6388888888889,0,nan,nan,nan,nan,nan,nan,nan,nan,1768,2304
1,1769,2,1,1,1,0,0,793.078947368421,788.6578947368421,0,793.3675213675214,789.5470085470085,0.0,37.5,792.0833333333334,788.4375,0.0,974.0,1769,2305
1,1770,0,0,0,0,1,1,1561.6818181818182,789.3636363636364,0,nan,nan,nan,nan,nan,nan,nan,nan,1770,2306
1,1771,0,0,0,0,1,1,769.4166666666666,790.9166666666666,0,nan,nan,nan,nan,nan,nan,nan,nan,1771,2307
1,1772,0,1,1,1,0,0,780.05,791.6,0,nan,nan,nan,nan,779.5,791.5,0.0,1001.0,1772,2308
1,1773,0,1,1,1,0,0,784.0,790.7894736842105,0,nan,nan,nan,nan,785.4285714285714,788.7714285714286,0.0,982.0,1773,2309
1,1774,0,2,1,1,0,0,801.75,790.8333333333334,0,nan,nan,nan,nan,801.9642857142858,792.2759740259739,0.0,1001.0,1774,2310
1,1775,0,1,1,1,0,0,764.1081081081081,791.3783783783783,0,nan,nan,nan,nan,761.7,784.95,0.0,956.0,1775,2311
1,1776,0,2,1,1,0,0,789.1538461538462,791.4871794871794,0,nan,nan,nan,nan,793.01875,795.3020833333333,0.0,1019.0,1776,2312
1,1777,1,0,0,0,1,1,796.8571428571429,791.3571428571429,0,798.1666666666666,792.1666666666666,0.0,39.0,nan,nan,nan,nan,1777,2313
1,1778,0,1,1,1,0,0,1486.7037037037037,792.0370370370371,0,nan,nan,nan,nan,1485.5714285714287,793.5714285714286,0.0,1019.0,1778,2314
1,1779,0,0,0,0,1,1,1497.2666666666667,791.6666666666666,0,nan,nan,nan,nan,nan,nan,nan,nan,1779,2315
1,1780,0,0,0,0,1,1,1481.3870967741937,793.2903225806451,0,nan,nan,nan,nan,nan,nan,nan,nan,1780,2316
1,1781,0,0,0,0,1,1,1559.0,791.8461538461538,0,nan,nan,nan,nan,nan,nan,nan,nan,1781,2317
1,1782,0,0,0,0,1,1,1489.75,793.75,0,nan,nan,nan,nan,nan,nan,nan,nan,1782,2318
1,1783,0,0,0,0,1,1,1516.875,794.25,0,nan,nan,nan,nan,nan,nan,nan,nan,1783,2319
1,1784,0,0,0,0,1,1,1555.2424242424242,793.3939393939394,0,nan,nan,nan,nan,nan,nan,nan,nan,1784,2320
1,1785,0,0,0,0,1,1,1585.5,793.6666666666666,0,nan,nan,nan,nan,nan,nan,nan,nan,1785,2321
1,1786,0,1,1,1,0,0,1753.3684210526317,794.1052631578947,0,nan,nan,nan,nan,1752.611111111111,797.2777777777778,0.0,1033.0,1786,2322
1,1787,0,2,1,1,0,0,767.9166666666666,794.5416666666666,0,nan,nan,nan,nan,767.25,794.2954545454545,0.0,1009.0,1787,2323
1,1788,0,0,0,0,1,1,1534.8,795.0,0,nan,nan,nan,nan,nan,nan,nan,nan,1788,2324
1,1789,0,0,0,0,1,1,1537.9375,795.625,0,nan,nan,nan,nan,nan,nan,nan,nan,1789,2325
1,1790,0,0,0,0,1,1,790.12,796.0,0,nan,nan,nan,nan,nan,nan,nan,nan,1790,2326
1,1791,0,0,0,0,1,1,1493.142857142857,797.2857142857143,0,nan,nan,nan,nan,nan,nan,nan,nan,1791,2327
1,1792,0,1,1,1,0,0,764.0,797.375,0,nan,nan,nan,nan,765.125,795.875,0.0,1021.0,1792,2328
1,1793,0,0,0,0,1,1,770.9,797.7,0,nan,nan,nan,nan,nan,nan,nan,nan,1793,2329
1,1794,0,0,0,0,1,1,776.4,797.36,0,nan,nan,nan,nan,nan,nan,nan,nan,1794,2330
1,1795,0,1,1,1,0,0,779.96,797.48,0,nan,nan,nan,nan,779.2083333333334,796.25,0.0,1015.0,1795,2331
1,1796,0,1,1,1,0,0,824.3333333333334,798.1111111111111,0,nan,nan,nan,nan,821.6888888888889,796.0888888888888,0.0,1024.0,1796,2332
1,1797,0,1,1,1,0,0,834.5,798.0,0,nan,nan,nan,nan,837.5,799.0,0.0,1045.0,1797,2333
1,1798,0,0,0,0,1,1,1540.2857142857142,798.6428571428571,0,nan,nan,nan,nan,nan,nan,nan,nan,1798,2334
1,1799,0,0,0,0,1,1,1550.2666666666667,796.3333333333334,0,nan,nan,nan,nan,nan,nan,nan,nan,1799,2335
1,1800,0,0,0,0,1,1,1558.8095238095239,797.7619047619048,0,nan,nan,nan,nan,nan,nan,nan,nan,1800,2336
1,1801,0,0,0,0,1,1,1564.7894736842106,798.3684210526316,0,nan,nan,nan,nan,nan,nan,nan,nan,1801,2337
1,1802,0,1,1,1,0,0,1587.2857142857142,797.0,0,nan,nan,nan,nan,1588.125,792.875,0.0,1006.0,1802,2338
1,1803,0,1,1,1,0,0,786.3461538461538,799.4230769230769,0,nan,nan,nan,nan,787.6846846846847,799.6126126126126,0.0,1049.0,1803,2339
1,1804,0,1,1,1,0,0,1489.84,798.84,0,nan,nan,nan,nan,1488.6666666666667,802.3333333333334,0.0,1051.0,1804,2340
1,1805,0,0,0,0,1,1,1583.0833333333333,799.1666666666666,0,nan,nan,nan,nan,nan,nan,nan,nan,1805,2341
1,1806,0,2,1,1,0,0,760.3030303030303,800.1515151515151,0,nan,nan,nan,nan,758.1778846153846,799.3509615384615,0.0,1039.0,1806,2342
1,1807,0,0,0,0,1,1,1549.076923076923,800.9615384615385,0,nan,nan,nan,nan,nan,nan,nan,nan,1807,2343
1,1808,0,0,0,0,1,1,768.8235294117648,801.1764705882352,0,nan,nan,nan,nan,nan,nan,nan,nan,1808,2344
1,1809,0,0,0,0,1,1,1522.5384615384614,800.1282051282051,0,nan,nan,nan,nan,nan,nan,nan,nan,1809,2345
