ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_TUJWithinDAPI
1,538,2427.064516129032,1089.0967741935483,0,538,6040
1,539,2470.4727272727273,1089.7454545454545,0,539,6041
1,540,2378.8,1091.1,0,540,6048
1,541,2459.677966101695,1091.0677966101696,0,541,6049
1,542,2372.285714285714,1091.2142857142858,0,542,6052
1,543,2420.65625,1092.15625,0,543,6054
1,544,2353.909090909091,1092.6363636363637,0,544,6058
1,545,2450.0526315789475,1093.3157894736842,0,545,6061
1,546,2465.8846153846152,1092.8461538461538,0,546,6062
1,547,2203.8888888888887,1094.111111111111,0,547,6063
1,548,2208.8,1094.0,0,548,6064
1,549,2348.141176470588,1094.6705882352942,0,549,6077
1,550,2434.3684210526317,1096.0263157894738,0,550,6078
1,551,2447.5,1095.1875,0,551,6079
1,552,2142.1666666666665,1095.9166666666667,0,552,6084
1,553,2362.25,1096.5416666666667,0,553,6090
1,554,2414.3846153846152,1097.576923076923,0,554,6092
1,555,2429.6666666666665,1097.3703703703704,0,555,6094
1,556,2464.6,1097.4,0,556,6095
1,557,2456.1666666666665,1097.1875,0,557,6098
1,558,2477.818181818182,1098.2272727272727,0,558,6099
1,559,2244.9655172413795,1099.5172413793102,0,559,6101
1,560,2357.181818181818,1100.0454545454545,0,560,6106
1,561,2225.511111111111,1101.3777777777777,0,561,6111
1,562,2462.1,1100.2,0,562,6118
1,563,2480.4666666666667,1102.3333333333333,0,563,6123
1,564,2428.5666666666666,1103.1166666666666,0,564,6126
1,565,2443.2727272727275,1102.8636363636363,0,565,6127
1,566,2454.9411764705883,1102.9411764705883,0,566,6128
1,567,2359.4821428571427,1103.3214285714287,0,567,6132
1,568,2438.3636363636365,1103.2954545454545,0,568,6133
1,569,2473.205882352941,1104.3823529411766,0,569,6134
1,570,2363.1,1104.8,0,570,6138
1,571,2416.4772727272725,1104.2045454545455,0,571,6140
1,572,2461.7179487179487,1105.179487179487,0,572,6141
1,573,2467.814814814815,1104.3333333333333,0,573,6142
1,574,2340.205882352941,1105.0294117647059,0,574,6146
1,575,2444.777777777778,1107.611111111111,0,575,6152
1,576,2456.0,1107.6666666666667,0,576,6154
1,577,2482.0153846153844,1107.2769230769231,0,577,6155
1,578,2315.285714285714,1109.3809523809523,0,578,6160
1,579,2438.132075471698,1110.6415094339623,0,579,6162
1,580,2474.222222222222,1109.5,0,580,6169
1,581,2190.1111111111113,1111.888888888889,0,581,6172
1,582,2181.3061224489797,1111.408163265306,0,582,6182
1,583,2418.6521739130435,1111.6521739130435,0,583,6186
1,584,2444.8035714285716,1113.5357142857142,0,584,6187
1,585,2451.56,1111.88,0,585,6188
1,586,2458.375,1112.0625,0,586,6189
1,587,2464.4,1111.3,0,587,6190
1,588,2476.6,1112.8666666666666,0,588,6191
1,589,2199.8888888888887,1112.7777777777778,0,589,6194
1,590,2354.1153846153848,1112.923076923077,0,590,6195
1,591,2412.183673469388,1110.6734693877552,0,591,6196
1,592,2422.875,1113.125,0,592,6197
1,593,2481.0789473684213,1112.342105263158,0,593,6198
1,594,2339.698113207547,1113.301886792453,0,594,6203
1,595,2378.52,1114.4,0,595,6204
1,596,2470.78021978022,1114.4395604395604,0,596,6205
1,597,2410.5,1115.2692307692307,0,597,6209
1,598,2202.4545454545455,1116.5454545454545,0,598,6213
1,599,2274.939393939394,1116.3939393939395,0,599,6215
1,600,2343.9285714285716,1116.7857142857142,0,600,6216
1,601,2350.6666666666665,1116.6666666666667,0,601,6217
1,602,2420.269230769231,1116.0,0,602,6219
1,603,2184.95,1116.75,0,603,6224
1,604,2347.3888888888887,1116.9444444444443,0,604,6225
1,605,2405.911111111111,1118.6666666666667,0,605,6226
1,606,2412.4210526315787,1118.1052631578948,0,606,6227
1,607,2458.705882352941,1117.8823529411766,0,607,6229
1,608,2463.2903225806454,1117.1290322580646,0,608,6230
1,609,2335.6666666666665,1117.6666666666667,0,609,6234
1,610,2416.095238095238,1118.3809523809523,0,610,6235
1,611,2478.6666666666665,1117.5833333333333,0,611,6236
1,612,2354.782608695652,1118.9130434782608,0,612,6243
1,613,2453.375,1119.25,0,613,6246
1,614,2327.625,1119.8125,0,614,6251
1,615,2191.0602409638554,1118.578313253012,0,615,6257
1,616,2199.8,1120.1666666666667,0,616,6258
1,617,2342.1052631578946,1120.421052631579,0,617,6260
1,618,2448.40350877193,1120.298245614035,0,618,6261
1,619,2543.5526315789475,1122.6315789473683,0,619,6263
1,620,2205.12,1121.8,0,620,6267
1,621,2222.3333333333335,1122.0,0,621,6268
1,622,2425.1666666666665,1121.2777777777778,0,622,6271
1,623,2430.714285714286,1121.5714285714287,0,623,6272
1,624,2469.6296296296296,1122.5925925925926,0,624,6273
1,625,2567.4347826086955,1122.2173913043478,0,625,6275
1,626,2194.8,1122.8,0,626,6277
1,627,2343.2727272727275,1123.5454545454545,0,627,6279
1,628,2412.0666666666666,1122.6666666666667,0,628,6280
1,629,2420.8958333333335,1121.7083333333333,0,629,6281
1,630,2174.3611111111113,1122.2777777777778,0,630,6283
1,631,2282.5102040816328,1123.6734693877552,0,631,6284
1,632,2304.675,1124.6,0,632,6285
1,633,2335.3478260869565,1123.9130434782608,0,633,6286
1,634,2339.9666666666667,1125.0333333333333,0,634,6287
1,635,2346.25,1123.0,0,635,6288
1,636,2415.846153846154,1123.6153846153845,0,636,6290
1,637,2428.625,1124.71875,0,637,6291
1,638,2454.923076923077,1123.5384615384614,0,638,6292
1,639,2208.318181818182,1125.0454545454545,0,639,6297
1,640,2215.5,1125.1875,0,640,6298
1,641,2347.9444444444443,1124.4444444444443,0,641,6301
1,642,2364.964285714286,1125.5,0,642,6302
1,643,2176.1875,1126.375,0,643,6305
1,644,2288.0,1125.6666666666667,0,644,6306
1,645,2329.3888888888887,1126.5,0,645,6307
1,646,2462.923076923077,1125.2692307692307,0,646,6309
1,647,2351.285714285714,1126.5,0,647,6312
1,648,2473.720588235294,1127.4705882352941,0,648,6314
1,649,2316.8947368421054,1128.0,0,649,6319
1,650,2435.2380952380954,1126.7619047619048,0,650,6320
1,651,2444.6,1127.8666666666666,0,651,6321
1,652,2489.5333333333333,1127.9333333333334,0,652,6322
1,653,2281.875,1129.625,0,653,6327
1,654,2305.0,1129.5,0,654,6328
1,655,2409.6615384615384,1129.446153846154,0,655,6332
1,656,2427.846153846154,1129.0,0,656,6333
1,657,2653.6363636363635,1129.3636363636363,0,657,6336
1,658,2441.037037037037,1129.6666666666667,0,658,6340
1,659,2661.6,1129.6,0,659,6344
1,660,2297.972972972973,1130.5405405405406,0,660,6348
1,661,2347.95,1130.75,0,661,6349
1,662,2431.6060606060605,1131.2424242424242,0,662,6352
1,663,2657.3333333333335,1130.75,0,663,6355
1,664,2318.7241379310344,1132.8275862068965,0,664,6357
1,665,2367.4545454545455,1131.6363636363637,0,665,6358
1,666,2384.5862068965516,1132.3793103448277,0,666,6359
1,667,2437.2,1131.7,0,667,6360
1,668,2483.4444444444443,1131.7777777777778,0,668,6364
1,669,2307.4444444444443,1132.888888888889,0,669,6365
1,670,2342.657142857143,1133.4571428571428,0,670,6366
1,671,2417.1046511627906,1132.0581395348838,0,671,6367
1,672,2488.409090909091,1133.3636363636363,0,672,6368
1,673,2642.688888888889,1133.1777777777777,0,673,6374
1,674,2657.6363636363635,1133.6363636363637,0,674,6375
1,675,2661.818181818182,1133.6818181818182,0,675,6376
1,676,2350.25,1133.6666666666667,0,676,6379
1,677,2375.6153846153848,1134.6153846153845,0,677,6380
1,678,2380.5,1133.7142857142858,0,678,6381
1,679,1986.0,1134.5714285714287,0,679,6387
1,680,2303.4444444444443,1134.3333333333333,0,680,6388
1,681,2410.8823529411766,1135.3529411764705,0,681,6390
1,682,2433.653846153846,1135.7307692307693,0,682,6391
1,683,2308.5789473684213,1137.0526315789473,0,683,6400
1,684,2312.230769230769,1137.2307692307693,0,684,6401
1,685,2378.764705882353,1137.235294117647,0,685,6402
1,686,2408.181818181818,1137.5454545454545,0,686,6403
1,687,2429.5,1136.3,0,687,6404
1,688,2453.1666666666665,1137.0,0,688,6405
1,689,2641.68,1137.48,0,689,6408
1,690,2319.0833333333335,1138.9166666666667,0,690,6410
1,691,2036.9166666666667,1140.0833333333333,0,691,6419
1,692,2283.4736842105262,1137.6052631578948,0,692,6420
1,693,2397.285714285714,1138.6190476190477,0,693,6421
1,694,2427.2545454545457,1137.9272727272728,0,694,6422
1,695,2444.3333333333335,1137.75,0,695,6423
1,696,2451.8636363636365,1140.909090909091,0,696,6431
1,697,2416.8,1141.3,0,697,6436
1,698,2438.780821917808,1138.86301369863,0,698,6437
1,699,2383.3333333333335,1141.888888888889,0,699,6443
1,700,2443.53125,1142.40625,0,700,6445
1,701,2456.8823529411766,1143.4117647058824,0,701,6446
1,702,2659.95,1141.55,0,702,6448
1,703,2316.5,1142.3333333333333,0,703,6451
1,704,2376.5652173913045,1142.0,0,704,6454
1,705,2411.375,1143.8125,0,705,6456
1,706,2421.189189189189,1143.7027027027027,0,706,6457
1,707,2433.0,1144.4705882352941,0,707,6466
1,708,2591.55,1144.5,0,708,6468
1,709,2402.0555555555557,1144.5555555555557,0,709,6471
1,710,2417.95,1146.1,0,710,6476
1,711,2429.866666666667,1145.6,0,711,6477
1,712,2444.5714285714284,1145.6666666666667,0,712,6478
1,713,2316.875,1146.125,0,713,6484
1,714,2361.8,1147.0,0,714,6485
1,715,2405.85,1147.5,0,715,6488
1,716,2636.5,1147.0,0,716,6489
1,717,2371.0,1147.75,0,717,6491
1,718,2424.8823529411766,1148.8823529411766,0,718,6492
1,719,2439.6,1148.4,0,719,6493
1,720,2449.470588235294,1146.3235294117646,0,720,6494
1,721,2257.1875,1149.8125,0,721,6500
1,722,2339.6296296296296,1148.8148148148148,0,722,6501
1,723,2596.3,1148.85,0,723,6503
1,724,2360.897435897436,1150.4358974358975,0,724,6507
1,725,2443.375,1149.75,0,725,6508
1,726,2283.5454545454545,1150.6363636363637,0,726,6513
1,727,2351.3636363636365,1150.7272727272727,0,727,6515
1,728,2401.095238095238,1150.047619047619,0,728,6516
1,729,2420.9,1151.1,0,729,6517
1,730,2452.6470588235293,1149.1176470588234,0,730,6518
1,731,2459.75,1148.7857142857142,0,731,6519
1,732,2468.809523809524,1150.904761904762,0,732,6520
1,733,2601.5,1151.0,0,733,6523
1,734,2297.5263157894738,1151.8947368421052,0,734,6530
1,735,2323.5714285714284,1150.8095238095239,0,735,6531
1,736,2433.4347826086955,1151.1739130434783,0,736,6532
1,737,2317.6428571428573,1152.5238095238096,0,737,6537
1,738,2383.4,1153.2,0,738,6538
1,739,2428.695652173913,1153.304347826087,0,739,6539
1,740,2456.0,1152.5,0,740,6540
1,741,2338.548387096774,1153.2903225806451,0,741,6547
1,742,2464.9375,1153.75,0,742,6550
1,743,2334.212121212121,1155.969696969697,0,743,6554
1,744,2323.7096774193546,1156.1935483870968,0,744,6562
1,745,2329.3809523809523,1155.4761904761904,0,745,6563
1,746,2449.0119047619046,1155.7738095238096,0,746,6565
1,747,2600.3636363636365,1155.1038961038962,0,747,6570
1,748,2440.1714285714284,1154.5285714285715,0,748,6576
1,749,2455.6470588235293,1156.4117647058824,0,749,6577
1,750,2516.0697674418607,1156.5813953488373,0,750,6578
1,751,2306.6111111111113,1158.2222222222222,0,751,6585
1,752,2331.090909090909,1158.3636363636363,0,752,6586
1,753,2399.5384615384614,1158.1538461538462,0,753,6588
1,754,2435.8684210526317,1158.3684210526317,0,754,6589
1,755,2607.955223880597,1159.2388059701493,0,755,6596
1,756,2336.0,1160.0,0,756,6598
1,757,2458.2580645161293,1158.5483870967741,0,757,6600
1,758,2294.0,1161.0,0,758,6603
1,759,2534.56,1159.84,0,759,6606
1,760,2297.285714285714,1161.9285714285713,0,760,6611
1,761,2303.4375,1162.625,0,761,6612
1,762,2307.8947368421054,1162.3157894736842,0,762,6613
1,763,2330.6,1162.5,0,763,6615
1,764,2362.875,1162.125,0,764,6616
1,765,2385.753424657534,1160.027397260274,0,765,6617
1,766,2397.1428571428573,1161.6666666666667,0,766,6618
1,767,2434.1666666666665,1162.611111111111,0,767,6620
1,768,2483.923076923077,1162.2307692307693,0,768,6621
1,769,2514.6875,1162.8125,0,769,6624
1,770,2574.78125,1162.65625,0,770,6625
1,771,2453.56,1163.36,0,771,6632
1,772,2334.68,1163.76,0,772,6636
1,773,2439.0,1163.4705882352941,0,773,6639
1,774,2530.9423076923076,1164.7884615384614,0,774,6642
1,775,2553.769230769231,1164.3589743589744,0,775,6643
1,776,2350.2727272727275,1164.7272727272727,0,776,6648
1,777,2381.5,1165.05,0,777,6649
1,778,2548.4074074074074,1164.0740740740741,0,778,6653
1,779,2580.6428571428573,1164.4642857142858,0,779,6654
1,780,2305.1714285714284,1167.5428571428572,0,780,6656
1,781,2441.9375,1165.8125,0,781,6658
1,782,2558.181818181818,1165.8181818181818,0,782,6661
1,783,2598.5714285714284,1165.4285714285713,0,783,6662
1,784,2691.4736842105262,1166.2105263157894,0,784,6666
1,785,2301.222222222222,1166.888888888889,0,785,6669
1,786,2328.3529411764707,1166.4705882352941,0,786,6670
1,787,2424.2708333333335,1167.2083333333333,0,787,6671
1,788,2482.4615384615386,1166.6153846153845,0,788,6672
1,789,2490.521739130435,1167.1304347826087,0,789,6673
1,790,2567.1714285714284,1167.057142857143,0,790,6674
1,791,2548.1363636363635,1168.6363636363637,0,791,6679
1,792,2334.0,1168.0,0,792,6683
1,793,2391.6428571428573,1169.2142857142858,0,793,6684
1,794,2402.2950819672133,1168.8688524590164,0,794,6685
1,795,2597.6,1169.3333333333333,0,795,6688
1,796,2297.4634146341464,1171.4634146341464,0,796,6689
1,797,2301.1,1170.2,0,797,6690
1,798,2308.823529411765,1170.764705882353,0,798,6691
1,799,2383.310344827586,1169.7241379310344,0,799,6693
1,800,2436.735849056604,1169.4150943396226,0,800,6695
1,801,2543.222222222222,1170.2777777777778,0,801,6697
1,802,2556.913043478261,1172.1304347826087,0,802,6698
1,803,2582.2,1169.0,0,803,6699
1,804,2605.0,1170.3333333333333,0,804,6700
1,805,2226.3,1170.9,0,805,6702
1,806,2323.72131147541,1171.5245901639344,0,806,6703
1,807,2333.5555555555557,1170.8333333333333,0,807,6704
1,808,2329.0,1172.7826086956522,0,808,6711
1,809,2387.703703703704,1171.6296296296296,0,809,6713
1,810,2455.3333333333335,1172.1666666666667,0,810,6714
1,811,2487.0714285714284,1172.642857142857,0,811,6715
1,812,2539.317073170732,1173.5853658536585,0,812,6716
1,813,2580.457142857143,1174.6,0,813,6719
1,814,2585.978723404255,1173.5744680851064,0,814,6720
1,815,2292.1,1172.45,0,815,6721
1,816,2393.3548387096776,1173.5483870967741,0,816,6722
1,817,2442.450980392157,1171.921568627451,0,817,6723
1,818,2516.6296296296296,1170.148148148148,0,818,6725
1,819,2546.176470588235,1172.8235294117646,0,819,6727
1,820,2591.846153846154,1173.0576923076924,0,820,6728
1,821,2251.71875,1172.8125,0,821,6731
1,822,2304.3636363636365,1173.3636363636363,0,822,6732
1,823,2310.5454545454545,1174.5454545454545,0,823,6733
1,824,2314.6363636363635,1173.909090909091,0,824,6734
1,825,2446.3636363636365,1174.090909090909,0,825,6737
1,826,2464.4,1173.0285714285715,0,826,6739
1,827,2601.55,1174.15,0,827,6740
1,828,2650.125,1174.125,0,828,6741
1,829,2389.090909090909,1175.6363636363637,0,829,6743
1,830,2452.85,1174.75,0,830,6744
1,831,2474.423076923077,1173.5,0,831,6745
1,832,2597.5625,1174.25,0,832,6747
1,833,2431.923076923077,1177.076923076923,0,833,6751
1,834,2470.818181818182,1176.4848484848485,0,834,6752
1,835,2481.843137254902,1175.6470588235295,0,835,6753
1,836,2499.6666666666665,1175.857142857143,0,836,6755
1,837,2532.512195121951,1176.5121951219512,0,837,6756
1,838,2298.9,1176.9666666666667,0,838,6759
1,839,2465.6,1177.1333333333334,0,839,6762
1,840,2550.470588235294,1176.764705882353,0,840,6763
1,841,2596.923076923077,1177.3846153846155,0,841,6765
1,842,2237.8571428571427,1178.2857142857142,0,842,6769
1,843,2319.3636363636365,1178.1363636363637,0,843,6770
1,844,2394.3611111111113,1178.888888888889,0,844,6771
1,845,2425.2258064516127,1178.0967741935483,0,845,6772
1,846,2540.4242424242425,1177.8181818181818,0,846,6774
1,847,2546.5,1177.6666666666667,0,847,6775
1,848,2591.3333333333335,1179.2121212121212,0,848,6776
1,849,2287.5757575757575,1178.5151515151515,0,849,6783
1,850,2449.28125,1178.3125,0,850,6784
1,851,2585.6363636363635,1178.909090909091,0,851,6788
1,852,2417.553191489362,1178.2340425531916,0,852,6792
1,853,2576.7924528301887,1180.1698113207547,0,853,6797
1,854,2303.176470588235,1180.8235294117646,0,854,6802
1,855,2379.125,1180.875,0,855,6803
1,856,2422.1923076923076,1181.4615384615386,0,856,6804
1,857,2443.603305785124,1182.6446280991736,0,857,6805
1,858,2470.95,1180.7,0,858,6806
1,859,2520.910714285714,1181.4107142857142,0,859,6807
1,860,2223.3846153846152,1182.6153846153845,0,860,6812
1,861,2316.021739130435,1183.2826086956522,0,861,6813
1,862,2428.6875,1182.4375,0,862,6815
1,863,2434.754716981132,1182.1698113207547,0,863,6816
1,864,2456.3809523809523,1182.2857142857142,0,864,6817
1,865,2559.846153846154,1182.1153846153845,0,865,6819
1,866,2564.304347826087,1180.608695652174,0,866,6820
1,867,2596.206896551724,1181.8275862068965,0,867,6821
1,868,2417.8888888888887,1183.7777777777778,0,868,6826
1,869,2248.285714285714,1185.0714285714287,0,869,6835
1,870,2538.1111111111113,1185.4444444444443,0,870,6838
1,871,2553.3636363636365,1184.909090909091,0,871,6839
1,872,2308.967741935484,1184.774193548387,0,872,6841
1,873,2518.913043478261,1186.7391304347825,0,873,6844
1,874,2330.9298245614036,1186.2631578947369,0,874,6850
1,875,2414.754716981132,1187.4528301886792,0,875,6852
1,876,2421.0,1186.9545454545455,0,876,6853
1,877,2546.5714285714284,1186.6190476190477,0,877,6856
1,878,2560.840579710145,1187.7101449275362,0,878,6857
1,879,2584.0555555555557,1186.7777777777778,0,879,6859
1,880,2409.2272727272725,1189.090909090909,0,880,6863
1,881,2524.7,1186.9333333333334,0,881,6864
1,882,2588.942028985507,1186.4927536231885,0,882,6865
1,883,2634.157894736842,1188.7368421052631,0,883,6867
1,884,2264.2608695652175,1188.8260869565217,0,884,6871
1,885,2384.5,1188.6935483870968,0,885,6873
1,886,2593.1111111111113,1189.111111111111,0,886,6877
1,887,2420.6666666666665,1191.0,0,887,6886
1,888,2637.8684210526317,1190.2631578947369,0,888,6891
1,889,2287.285714285714,1191.5,0,889,6892
1,890,2530.84375,1191.46875,0,890,6899
1,891,2537.8615384615387,1192.4769230769232,0,891,6900
1,892,2578.9166666666665,1191.8333333333333,0,892,6901
1,893,2184.3846153846152,1193.6153846153845,0,893,6903
1,894,2607.9333333333334,1193.2666666666667,0,894,6914
1,895,2644.25,1192.25,0,895,6917
1,896,2664.818181818182,1191.8181818181818,0,896,6918
1,897,2379.185185185185,1194.6296296296296,0,897,6928
1,898,2636.21875,1195.1875,0,898,6931
1,899,2308.5925925925926,1196.037037037037,0,899,6932
1,900,2388.1290322580644,1195.5806451612902,0,900,6933
1,901,2531.3928571428573,1196.5,0,901,6935
1,902,2154.125,1197.125,0,902,6939
1,903,2374.4545454545455,1196.2272727272727,0,903,6940
1,904,2382.875,1196.6666666666667,0,904,6941
1,905,2583.714285714286,1196.5,0,905,6942
1,906,2647.6666666666665,1197.3333333333333,0,906,6943
1,907,1493.1875,1197.625,0,907,6946
1,908,2317.3571428571427,1198.1607142857142,0,908,6947
1,909,2322.125,1198.25,0,909,6948
1,910,2449.5333333333333,1199.2333333333333,0,910,6957
1,911,2644.75,1199.8333333333333,0,911,6962
1,912,2388.25,1200.125,0,912,6965
1,913,2373.4444444444443,1200.5,0,913,6974
1,914,2377.391304347826,1201.0869565217392,0,914,6975
1,915,2382.4848484848485,1201.3333333333333,0,915,6976
1,916,2239.6666666666665,1201.7333333333333,0,916,6980
1,917,2523.076923076923,1202.6923076923076,0,917,6983
1,918,2386.1935483870966,1204.1612903225807,0,918,6987
1,919,2465.5,1203.0,0,919,6988
1,920,2397.8888888888887,1203.6666666666667,0,920,6992
1,921,2453.181818181818,1203.8181818181818,0,921,6993
1,922,1759.0,1205.375,0,922,6999
1,923,2379.9411764705883,1205.8235294117646,0,923,7001
1,924,2393.3333333333335,1204.4848484848485,0,924,7002
1,925,2645.448275862069,1206.4137931034484,0,925,7003
1,926,2249.4117647058824,1207.1176470588234,0,926,7005
1,927,2304.6666666666665,1207.25,0,927,7006
1,928,2313.625,1206.75,0,928,7007
1,929,2437.9375,1206.6875,0,929,7011
1,930,2485.6,1207.0666666666666,0,930,7013
1,931,2525.0,1207.0,0,931,7014
1,932,2727.625,1205.925,0,932,7018
1,933,1761.357142857143,1208.0,0,933,7019
1,934,2277.5,1208.0,0,934,7020
1,935,2389.0344827586205,1208.2413793103449,0,935,7023
1,936,2398.9574468085107,1208.404255319149,0,936,7024
1,937,2302.5,1210.5,0,937,7029
1,938,2641.3636363636365,1209.909090909091,0,938,7031
1,939,2648.705882352941,1209.7058823529412,0,939,7032
1,940,2381.56,1209.76,0,940,7037
1,941,2384.0,1211.2,0,941,7038
1,942,2435.181818181818,1211.090909090909,0,942,7039
1,943,2487.8,1210.0,0,943,7040
1,944,2310.88,1213.4933333333333,0,944,7044
1,945,2666.1,1211.95,0,945,7047
1,946,2404.9,1212.95,0,946,7050
1,947,2417.5384615384614,1213.0384615384614,0,947,7051
1,948,2607.5,1212.8636363636363,0,948,7054
1,949,2645.3846153846152,1212.3846153846155,0,949,7055
1,950,2480.722222222222,1214.1666666666667,0,950,7057
1,951,2666.875,1215.25,0,951,7070
1,952,2689.4,1214.5333333333333,0,952,7071
1,953,2445.2608695652175,1215.5217391304348,0,953,7076
1,954,2693.222222222222,1216.611111111111,0,954,7079
1,955,2438.92,1216.88,0,955,7081
1,956,2610.625,1217.0,0,956,7083
1,957,2673.3968253968255,1217.7936507936508,0,957,7085
1,958,2700.090909090909,1216.3636363636363,0,958,7086
1,959,2416.3529411764707,1219.4705882352941,0,959,7095
1,960,2475.457142857143,1218.2571428571428,0,960,7096
1,961,2309.5,1220.5,0,961,7100
1,962,2405.7894736842104,1219.9473684210527,0,962,7105
1,963,2464.72,1221.04,0,963,7106
1,964,2305.6153846153848,1221.3846153846155,0,964,7110
1,965,2324.875,1222.125,0,965,7111
1,966,2478.32,1221.68,0,966,7116
1,967,2696.8,1222.0,0,967,7118
1,968,2392.75,1223.5,0,968,7121
1,969,2652.703703703704,1223.5185185185185,0,969,7124
1,970,2658.125,1222.875,0,970,7125
1,971,1768.2666666666667,1223.8666666666666,0,971,7126
1,972,2316.176470588235,1224.0588235294117,0,972,7127
1,973,2665.0,1224.1176470588234,0,973,7131
1,974,2694.125,1224.125,0,974,7132
1,975,1784.6206896551723,1225.4137931034484,0,975,7134
1,976,2464.0625,1224.9375,0,976,7135
1,977,2644.0,1225.0,0,977,7137
1,978,2660.7272727272725,1224.5454545454545,0,978,7138
1,979,2697.2,1224.9,0,979,7139
1,980,1780.2857142857142,1226.5714285714287,0,980,7141
1,981,1788.8823529411766,1225.6470588235295,0,981,7142
1,982,1795.3376623376623,1226.4415584415585,0,982,7143
1,983,2310.769230769231,1225.8076923076924,0,983,7144
1,984,2454.8125,1225.8125,0,984,7147
1,985,2460.151515151515,1226.4242424242425,0,985,7148
1,986,2306.8,1227.0,0,986,7152
1,987,2638.6470588235293,1227.5882352941176,0,987,7156
1,988,2654.090909090909,1226.6363636363637,0,988,7157
1,989,2680.6666666666665,1228.0,0,989,7165
1,990,2552.25,1229.05,0,990,7169
1,991,2556.521739130435,1229.608695652174,0,991,7170
1,992,2588.9310344827586,1228.6206896551723,0,992,7173
1,993,2311.0,1230.0,0,993,7174
1,994,2334.5,1229.875,0,994,7175
1,995,2384.722222222222,1229.6666666666667,0,995,7176
1,996,2391.4444444444443,1230.3333333333333,0,996,7177
1,997,2425.75,1230.0625,0,997,7182
1,998,2647.5625,1229.8541666666667,0,998,7186
1,999,2308.222222222222,1231.111111111111,0,999,7190
1,1000,2338.6363636363635,1230.2121212121212,0,1000,7191
1,1001,2628.431818181818,1230.6818181818182,0,1001,7193
1,1002,2657.125,1229.925,0,1002,7194
1,1003,2388.5,1232.0,0,1003,7197
1,1004,2502.060606060606,1232.3636363636363,0,1004,7199
1,1005,2535.0666666666666,1231.8,0,1005,7201
1,1006,2652.0,1232.2758620689656,0,1006,7203
1,1007,2698.733333333333,1232.2444444444445,0,1007,7205
1,1008,1786.1538461538462,1233.4615384615386,0,1008,7208
1,1009,2430.875,1233.125,0,1009,7212
1,1010,2440.516129032258,1232.258064516129,0,1010,7213
1,1011,2507.285714285714,1232.9285714285713,0,1011,7214
1,1012,2311.0,1234.0,0,1012,7218
1,1013,2551.0,1235.14,0,1013,7219
1,1014,2514.2903225806454,1236.1290322580646,0,1014,7228
1,1015,2526.133333333333,1235.0666666666666,0,1015,7229
1,1016,2567.1372549019607,1235.5882352941176,0,1016,7230
1,1017,2638.0,1234.6666666666667,0,1017,7231
1,1018,2423.1666666666665,1234.8666666666666,0,1018,7234
1,1019,2446.3571428571427,1236.2857142857142,0,1019,7235
1,1020,2533.1875,1235.8125,0,1020,7236
1,1021,2607.703703703704,1236.0740740740741,0,1021,7237
1,1022,2642.6857142857143,1236.2571428571428,0,1022,7238
1,1023,2768.217391304348,1236.5652173913043,0,1023,7239
1,1024,1777.3846153846155,1237.6153846153845,0,1024,7241
1,1025,2433.653846153846,1237.1923076923076,0,1025,7243
1,1026,2506.1666666666665,1236.611111111111,0,1026,7245
1,1027,2544.0,1236.2857142857142,0,1027,7247
1,1028,2576.8688524590166,1237.016393442623,0,1028,7249
1,1029,2419.3214285714284,1237.857142857143,0,1029,7251
1,1030,2428.6923076923076,1238.6923076923076,0,1030,7252
1,1031,2503.090909090909,1237.6363636363637,0,1031,7253
1,1032,2529.28,1238.2,0,1032,7255
1,1033,2547.5588235294117,1238.3823529411766,0,1033,7256
1,1034,2582.9565217391305,1238.9565217391305,0,1034,7257
1,1035,2588.0625,1237.8125,0,1035,7258
1,1036,2648.2,1237.9,0,1036,7261
1,1037,1684.962962962963,1237.6296296296296,0,1037,7263
1,1038,2281.1666666666665,1238.111111111111,0,1038,7265
1,1039,2424.95,1239.6,0,1039,7268
1,1040,2327.1052631578946,1240.1052631578948,0,1040,7271
1,1041,2412.5,1240.6666666666667,0,1041,7275
1,1042,2512.5,1240.0,0,1042,7276
1,1043,2534.3846153846152,1239.3846153846155,0,1043,7277
1,1044,2556.0,1240.0,0,1044,7279
1,1045,2705.909090909091,1240.1818181818182,0,1045,7283
1,1046,2710.3333333333335,1238.7083333333333,0,1046,7284
1,1047,2446.8823529411766,1240.5294117647059,0,1047,7288
1,1048,2605.5238095238096,1241.2857142857142,0,1048,7289
1,1049,2632.735294117647,1240.0588235294117,0,1049,7290
1,1050,2644.1612903225805,1241.8387096774193,0,1050,7291
1,1051,1795.5,1242.0,0,1051,7296
1,1052,2320.035714285714,1241.0,0,1052,7297
1,1053,2430.3333333333335,1241.7777777777778,0,1053,7299
1,1054,2609.25,1241.15,0,1054,7303
1,1055,2324.176470588235,1243.235294117647,0,1055,7306
1,1056,2504.2285714285713,1242.6285714285714,0,1056,7310
1,1057,2573.7083333333335,1242.5833333333333,0,1057,7312
1,1058,2613.8571428571427,1242.4571428571428,0,1058,7313
1,1059,2637.875,1243.875,0,1059,7314
1,1060,2681.3,1243.3,0,1060,7315
1,1061,2699.0,1242.3214285714287,0,1061,7316
1,1062,2704.086956521739,1243.2608695652175,0,1062,7317
1,1063,2405.4528301886794,1244.8490566037735,0,1063,7318
