ImageNumber,ObjectNumber,Children_TUJWithinDAPI_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Nuclei
1,2876,0,271.5,224.125,0,2876,0
1,2877,0,367.61538461538464,223.76923076923077,0,2877,0
1,2878,0,409.75,223.77083333333334,0,2878,0
1,2879,0,431.57142857142856,224.07142857142858,0,2879,0
1,2880,0,459.0,225.15384615384616,0,2880,0
1,2881,0,483.5833333333333,222.25,0,2881,0
1,2882,0,525.875,223.875,0,2882,0
1,2883,0,529.4,223.8,0,2883,0
1,2884,0,573.5135135135135,224.16216216216216,0,2884,0
1,2885,0,632.0909090909091,223.63636363636363,0,2885,0
1,2886,0,642.3333333333334,223.85185185185185,0,2886,0
1,2887,0,664.9090909090909,224.36363636363637,0,2887,0
1,2888,0,670.7,222.9,0,2888,0
1,2889,0,696.6666666666666,223.16666666666666,0,2889,0
1,2890,0,709.6363636363636,224.36363636363637,0,2890,0
1,2891,0,743.0625,224.625,0,2891,0
1,2892,0,758.0909090909091,224.36363636363637,0,2892,0
1,2893,0,767.0,224.69230769230768,0,2893,0
1,2894,0,820.0,223.1,0,2894,0
1,2895,0,832.375,224.25,0,2895,0
1,2896,0,846.0,223.66666666666666,0,2896,0
1,2897,0,893.7692307692307,223.46153846153845,0,2897,0
1,2898,0,3632.75,225.375,0,2898,0
1,2899,0,254.0,223.875,0,2899,0
1,2900,0,296.6,223.5,0,2900,0
1,2901,0,338.4,225.3,0,2901,0
1,2902,0,370.8888888888889,224.88888888888889,0,2902,0
1,2903,0,427.9,225.8,0,2903,0
1,2904,0,473.5833333333333,225.33333333333334,0,2904,0
1,2905,0,509.95454545454544,225.1818181818182,0,2905,0
1,2906,0,551.1538461538462,225.76923076923077,0,2906,0
1,2907,0,562.65,225.2,0,2907,0
1,2908,0,580.3076923076923,225.23076923076923,0,2908,0
1,2909,0,592.46875,223.75,0,2909,0
1,2910,0,608.6666666666666,225.0,0,2910,0
1,2911,0,620.6153846153846,224.6153846153846,0,2911,0
1,2912,0,623.6666666666666,224.33333333333334,0,2912,0
1,2913,0,627.1428571428571,225.0,0,2913,0
1,2914,0,654.2413793103449,225.51724137931035,0,2914,0
1,2915,0,668.0,225.0,0,2915,0
1,2916,0,716.0,225.0,0,2916,0
1,2917,0,747.483870967742,224.7741935483871,0,2917,0
1,2918,0,761.3636363636364,224.9090909090909,0,2918,0
1,2919,0,773.9,224.8,0,2919,0
1,2920,0,797.4166666666666,225.16666666666666,0,2920,0
1,2921,0,811.6176470588235,227.26470588235293,0,2921,0
1,2922,0,839.5,225.5,0,2922,0
1,2923,0,859.875,225.125,0,2923,0
1,2924,0,885.0,225.0,0,2924,0
1,2925,0,1747.3636363636363,225.0,0,2925,0
1,2926,0,1822.5,225.8,0,2926,0
1,2927,0,316.92857142857144,228.78571428571428,0,2927,0
1,2928,0,387.28125,227.0,0,2928,0
1,2929,0,441.8666666666667,225.4,0,2929,0
1,2930,0,444.6875,226.0625,0,2930,0
1,2931,0,489.6923076923077,225.53846153846155,0,2931,0
1,2932,0,505.0,226.0,0,2932,0
1,2933,0,546.8333333333334,227.11111111111111,0,2933,0
1,2934,0,584.12,225.92,0,2934,0
1,2935,0,644.1538461538462,226.3846153846154,0,2935,0
1,2936,0,685.0714285714286,226.5,0,2936,0
1,2937,0,688.0,226.0,0,2937,0
1,2938,0,701.1111111111111,223.5,0,2938,0
1,2939,0,719.6,225.04,0,2939,0
1,2940,0,726.25,227.08333333333334,0,2940,0
1,2941,0,804.5,225.2,0,2941,0
1,2942,0,830.0,226.35294117647058,0,2942,0
1,2943,0,842.8461538461538,226.6153846153846,0,2943,0
1,2944,0,870.8181818181819,226.36363636363637,0,2944,0
1,2945,0,1780.5454545454545,225.8181818181818,0,2945,0
1,2946,0,3613.25,225.91666666666666,0,2946,0
1,2947,0,3630.4,226.4,0,2947,0
1,2948,0,3739.4615384615386,226.23076923076923,0,2948,0
1,2949,0,334.1111111111111,226.66666666666666,0,2949,0
1,2950,0,397.0,227.5,0,2950,0
1,2951,0,434.0769230769231,227.69230769230768,0,2951,0
1,2952,0,437.6842105263158,227.0,0,2952,0
1,2953,0,478.81481481481484,228.66666666666666,0,2953,0
1,2954,0,567.0,226.66666666666666,0,2954,0
1,2955,0,588.5,227.54545454545453,0,2955,0
1,2956,0,601.0294117647059,227.64705882352942,0,2956,0
1,2957,0,616.1363636363636,225.8181818181818,0,2957,0
1,2958,0,627.2222222222222,227.83333333333334,0,2958,0
1,2959,0,638.4705882352941,227.1764705882353,0,2959,0
1,2960,0,647.8571428571429,225.8095238095238,0,2960,0
1,2961,0,660.0909090909091,227.45454545454547,0,2961,0
1,2962,0,702.9166666666666,227.04166666666666,0,2962,0
1,2963,0,708.7027027027027,227.83783783783784,0,2963,0
1,2964,0,800.88,228.0,0,2964,0
1,2965,0,1622.0,227.0,0,2965,0
1,2966,0,3232.0625,227.3125,0,2966,0
1,2967,0,3581.5,227.0,0,2967,0
1,2968,0,3641.0,226.69230769230768,0,2968,0
1,2969,0,219.92857142857142,228.14285714285714,0,2969,0
1,2970,0,223.5,228.5,0,2970,0
1,2971,0,276.625,228.25,0,2971,0
1,2972,0,283.9230769230769,229.23076923076923,0,2972,0
1,2973,0,430.65,228.95,0,2973,0
1,2974,0,446.875,227.875,0,2974,0
1,2975,0,486.84615384615387,227.53846153846155,0,2975,0
1,2976,0,503.0,228.4,0,2976,0
1,2977,0,519.3333333333334,227.7037037037037,0,2977,0
1,2978,0,522.6363636363636,228.54545454545453,0,2978,0
1,2979,0,532.7619047619048,227.95238095238096,0,2979,0
1,2980,0,592.1818181818181,227.8181818181818,0,2980,0
1,2981,0,621.0,227.8,0,2981,0
1,2982,0,633.3157894736842,229.68421052631578,0,2982,0
1,2983,0,654.609756097561,230.09756097560975,0,2983,0
1,2984,0,675.1935483870968,228.58064516129033,0,2984,0
1,2985,0,691.9583333333334,228.875,0,2985,0
1,2986,0,698.1,227.9,0,2986,0
1,2987,0,714.9047619047619,228.04761904761904,0,2987,0
1,2988,0,834.4444444444445,227.33333333333334,0,2988,0
1,2989,0,839.3809523809524,229.23809523809524,0,2989,0
1,2990,0,849.0,227.21875,0,2990,0
1,2991,0,853.3529411764706,226.52941176470588,0,2991,0
1,2992,0,881.6666666666666,228.75,0,2992,0
1,2993,0,885.0,228.0,0,2993,0
1,2994,0,1760.090909090909,227.8181818181818,0,2994,0
1,2995,0,1782.9444444444443,228.11111111111111,0,2995,0
1,2996,0,2719.4,228.8,0,2996,0
1,2997,0,3586.0,229.0,0,2997,0
1,2998,0,174.55555555555554,229.33333333333334,0,2998,0
1,2999,0,304.2142857142857,229.42857142857142,0,2999,0
1,3000,0,348.44444444444446,229.33333333333334,0,3000,0
1,3001,0,402.4736842105263,229.1578947368421,0,3001,0
1,3002,0,405.875,228.875,0,3002,0
1,3003,0,421.27272727272725,228.72727272727272,0,3003,0
1,3004,0,427.1,231.05,0,3004,0
1,3005,0,462.0,229.0,0,3005,0
1,3006,0,471.6111111111111,229.88888888888889,0,3006,0
1,3007,0,506.9230769230769,229.69230769230768,0,3007,0
1,3008,0,510.3157894736842,230.31578947368422,0,3008,0
1,3009,0,514.4285714285714,228.81632653061226,0,3009,0
1,3010,0,571.1176470588235,229.11764705882354,0,3010,0
1,3011,0,663.4444444444445,228.66666666666666,0,3011,0
1,3012,0,666.9230769230769,228.30769230769232,0,3012,0
1,3013,0,670.25,228.25,0,3013,0
1,3014,0,682.375,228.75,0,3014,0
1,3015,0,730.0,227.66666666666666,0,3015,0
1,3016,0,736.8695652173913,229.32608695652175,0,3016,0
1,3017,0,743.9285714285714,228.92857142857142,0,3017,0
1,3018,0,751.1666666666666,228.33333333333334,0,3018,0
1,3019,0,779.3333333333334,228.55555555555554,0,3019,0
1,3020,0,789.2413793103449,227.55172413793105,0,3020,0
1,3021,0,794.7272727272727,228.5909090909091,0,3021,0
1,3022,0,822.75,229.5,0,3022,0
1,3023,0,868.5714285714286,229.21428571428572,0,3023,0
1,3024,0,889.7272727272727,227.77272727272728,0,3024,0
1,3025,0,1715.875,228.0,0,3025,0
1,3026,0,3593.3571428571427,229.14285714285714,0,3026,0
1,3027,0,3601.529411764706,228.0,0,3027,0
1,3028,0,3607.777777777778,229.22222222222223,0,3028,0
1,3029,0,3634.176470588235,229.47058823529412,0,3029,0
1,3030,0,227.0,230.0,0,3030,0
1,3031,0,251.0,230.0,0,3031,0
1,3032,0,267.125,230.375,0,3032,0
1,3033,0,310.7692307692308,231.6153846153846,0,3033,0
1,3034,0,323.8333333333333,229.77777777777777,0,3034,0
1,3035,0,341.3076923076923,229.3846153846154,0,3035,0
1,3036,0,362.04,230.04,0,3036,0
1,3037,0,391.8,230.0,0,3037,0
1,3038,0,417.43333333333334,229.43333333333334,0,3038,0
1,3039,0,464.55555555555554,229.05555555555554,0,3039,0
1,3040,0,468.05,230.45,0,3040,0
1,3041,0,484.3076923076923,230.65384615384616,0,3041,0
1,3042,0,535.0588235294117,231.11764705882354,0,3042,0
1,3043,0,559.3846153846154,229.23076923076923,0,3043,0
1,3044,0,566.8823529411765,230.47058823529412,0,3044,0
1,3045,0,576.8636363636364,229.72727272727272,0,3045,0
1,3046,0,581.6875,230.8125,0,3046,0
1,3047,0,591.5,230.25,0,3047,0
1,3048,0,609.6521739130435,228.85507246376812,0,3048,0
1,3049,0,645.0,230.0,0,3049,0
1,3050,0,649.4,229.6,0,3050,0
1,3051,0,687.75,230.25,0,3051,0
1,3052,0,722.6111111111111,229.61111111111111,0,3052,0
1,3053,0,731.3,229.6,0,3053,0
1,3054,0,762.8,229.7,0,3054,0
1,3055,0,781.5,231.0,0,3055,0
1,3056,0,807.6363636363636,229.1818181818182,0,3056,0
1,3057,0,827.0,230.66666666666666,0,3057,0
1,3058,0,1765.7,228.3,0,3058,0
1,3059,0,3588.470588235294,229.64705882352942,0,3059,0
1,3060,0,3613.9166666666665,229.83333333333334,0,3060,0
1,3061,0,3618.4,229.66666666666666,0,3061,0
1,3062,0,147.44444444444446,231.0,0,3062,0
1,3063,0,171.08333333333334,231.25,0,3063,0
1,3064,0,343.92857142857144,231.14285714285714,0,3064,0
1,3065,0,444.15384615384613,230.69230769230768,0,3065,0
1,3066,0,448.76190476190476,229.71428571428572,0,3066,0
1,3067,0,455.3611111111111,230.52777777777777,0,3067,0
1,3068,0,475.8,230.73333333333332,0,3068,0
1,3069,0,493.42857142857144,230.02857142857144,0,3069,0
1,3070,0,501.38461538461536,231.69230769230768,0,3070,0
1,3071,0,552.25,230.65,0,3071,0
1,3072,0,563.3636363636364,231.72727272727272,0,3072,0
1,3073,0,596.6774193548387,231.19354838709677,0,3073,0
1,3074,0,617.4615384615385,229.76923076923077,0,3074,0
1,3075,0,627.0714285714286,231.35714285714286,0,3075,0
1,3076,0,639.4285714285714,230.66666666666666,0,3076,0
1,3077,0,680.9,230.8,0,3077,0
1,3078,0,684.5,232.16666666666666,0,3078,0
1,3079,0,746.0526315789474,231.1578947368421,0,3079,0
1,3080,0,766.2307692307693,230.84615384615384,0,3080,0
1,3081,0,786.6666666666666,230.77777777777777,0,3081,0
1,3082,0,1824.25,230.25,0,3082,0
1,3083,0,3583.3,230.2,0,3083,0
1,3084,0,3595.3571428571427,232.21428571428572,0,3084,0
1,3085,0,220.0,232.0,0,3085,0
1,3086,0,294.9,232.2,0,3086,0
1,3087,0,297.85,230.15,0,3087,0
1,3088,0,353.8181818181818,232.36363636363637,0,3088,0
1,3089,0,408.89473684210526,231.10526315789474,0,3089,0
1,3090,0,436.5,232.45454545454547,0,3090,0
1,3091,0,450.125,231.875,0,3091,0
1,3092,0,573.8181818181819,232.1818181818182,0,3092,0
1,3093,0,666.5454545454545,232.1818181818182,0,3093,0
1,3094,0,697.7777777777778,231.77777777777777,0,3094,0
1,3095,0,706.5,231.25,0,3095,0
1,3096,0,716.8571428571429,233.6,0,3096,0
1,3097,0,722.0,232.9,0,3097,0
1,3098,0,796.5,232.25,0,3098,0
1,3099,0,800.4615384615385,232.30769230769232,0,3099,0
1,3100,0,886.2857142857143,231.78571428571428,0,3100,0
1,3101,0,198.44444444444446,232.66666666666666,0,3101,0
1,3102,0,211.1818181818182,231.27272727272728,0,3102,0
1,3103,0,283.36842105263156,234.26315789473685,0,3103,0
1,3104,0,328.64102564102564,232.87179487179486,0,3104,0
1,3105,0,339.41379310344826,233.24137931034483,0,3105,0
1,3106,0,404.10526315789474,233.26315789473685,0,3106,0
1,3107,0,442.94736842105266,233.42105263157896,0,3107,0
1,3108,0,461.42105263157896,232.68421052631578,0,3108,0
1,3109,0,517.7142857142857,233.9142857142857,0,3109,0
1,3110,0,527.7619047619048,231.78571428571428,0,3110,0
1,3111,0,544.3846153846154,230.98076923076923,0,3111,0
1,3112,0,559.9230769230769,232.92307692307693,0,3112,0
1,3113,0,570.5,232.625,0,3113,0
1,3114,0,586.2307692307693,233.65384615384616,0,3114,0
1,3115,0,621.0416666666666,232.5,0,3115,0
1,3116,0,645.2068965517242,233.93103448275863,0,3116,0
1,3117,0,701.5666666666667,233.06666666666666,0,3117,0
1,3118,0,819.5555555555555,232.66666666666666,0,3118,0
1,3119,0,844.625,232.625,0,3119,0
1,3120,0,849.4666666666667,232.66666666666666,0,3120,0
1,3121,0,853.5217391304348,232.95652173913044,0,3121,0
1,3122,0,868.6470588235294,234.05882352941177,0,3122,0
1,3123,0,913.875,232.875,0,3123,0
1,3124,0,949.5,232.5,0,3124,0
1,3125,0,1571.3076923076924,233.69230769230768,0,3125,0
1,3126,0,3612.9,233.3,0,3126,0
1,3127,0,3620.6153846153848,234.15384615384616,0,3127,0
1,3128,0,3627.5454545454545,232.8181818181818,0,3128,0
1,3129,0,3669.3684210526317,233.3684210526316,0,3129,0
1,3130,0,3699.0714285714284,232.57142857142858,0,3130,0
1,3131,0,166.88888888888889,233.16666666666666,0,3131,0
1,3132,0,174.14285714285714,234.57142857142858,0,3132,0
1,3133,0,193.66666666666666,235.0,0,3133,0
1,3134,0,259.5833333333333,234.16666666666666,0,3134,0
1,3135,0,382.0740740740741,232.5185185185185,0,3135,0
1,3136,0,422.5,232.93333333333334,0,3136,0
1,3137,0,448.0,234.5,0,3137,0
1,3138,0,472.72,234.56,0,3138,0
1,3139,0,478.3478260869565,234.82608695652175,0,3139,0
1,3140,0,482.90909090909093,234.36363636363637,0,3140,0
1,3141,0,488.1578947368421,234.21052631578948,0,3141,0
1,3142,0,497.27272727272725,232.77272727272728,0,3142,0
1,3143,0,505.1111111111111,233.22222222222223,0,3143,0
1,3144,0,510.42857142857144,235.35714285714286,0,3144,0
1,3145,0,541.1666666666666,233.83333333333334,0,3145,0
1,3146,0,556.4333333333333,233.56666666666666,0,3146,0
1,3147,0,567.5,234.0,0,3147,0
1,3148,0,576.6,234.1,0,3148,0
1,3149,0,590.3684210526316,232.89473684210526,0,3149,0
1,3150,0,604.3783783783783,235.1891891891892,0,3150,0
1,3151,0,608.2173913043479,233.52173913043478,0,3151,0
1,3152,0,613.4761904761905,234.76190476190476,0,3152,0
1,3153,0,624.578947368421,233.26315789473685,0,3153,0
1,3154,0,638.3809523809524,234.38095238095238,0,3154,0
1,3155,0,656.1875,233.8125,0,3155,0
1,3156,0,660.3,233.8,0,3156,0
1,3157,0,671.2222222222222,232.88888888888889,0,3157,0
1,3158,0,675.7142857142857,234.11428571428573,0,3158,0
1,3159,0,680.1111111111111,234.38888888888889,0,3159,0
1,3160,0,688.8709677419355,234.25806451612902,0,3160,0
1,3161,0,694.5714285714286,233.0952380952381,0,3161,0
1,3162,0,706.0,234.0,0,3162,0
1,3163,0,710.9166666666666,235.25,0,3163,0
1,3164,0,727.0666666666667,233.93333333333334,0,3164,0
1,3165,0,739.5882352941177,233.61764705882354,0,3165,0
1,3166,0,758.3833333333333,230.48333333333332,0,3166,0
1,3167,0,803.2941176470588,235.0,0,3167,0
1,3168,0,824.0,233.71428571428572,0,3168,0
1,3169,0,841.6666666666666,233.5,0,3169,0
1,3170,0,861.0,233.8,0,3170,0
1,3171,0,883.6363636363636,233.9090909090909,0,3171,0
1,3172,0,900.0,232.3684210526316,0,3172,0
1,3173,0,1714.857142857143,233.35714285714286,0,3173,0
1,3174,0,144.375,235.25,0,3174,0
1,3175,0,184.76923076923077,234.23076923076923,0,3175,0
1,3176,0,250.88888888888889,234.33333333333334,0,3176,0
1,3177,0,343.8,235.0,0,3177,0
1,3178,0,358.1363636363636,234.77272727272728,0,3178,0
1,3179,0,395.3333333333333,234.77777777777777,0,3179,0
1,3180,0,464.3333333333333,235.25,0,3180,0
1,3181,0,494.36842105263156,235.52631578947367,0,3181,0
1,3182,0,520.421052631579,235.94736842105263,0,3182,0
1,3183,0,525.8,235.5,0,3183,0
1,3184,0,550.9,235.1,0,3184,0
1,3185,0,593.8823529411765,235.1764705882353,0,3185,0
1,3186,0,599.3125,234.5,0,3186,0
1,3187,0,617.5,235.125,0,3187,0
1,3188,0,664.875,234.75,0,3188,0
1,3189,0,733.5333333333333,235.46666666666667,0,3189,0
1,3190,0,753.1764705882352,234.62745098039215,0,3190,0
1,3191,0,810.8717948717949,236.56410256410257,0,3191,0
1,3192,0,828.7777777777778,235.55555555555554,0,3192,0
1,3193,0,865.36,236.52,0,3193,0
1,3194,0,1800.6363636363637,235.0909090909091,0,3194,0
1,3195,0,3351.0,234.83333333333334,0,3195,0
1,3196,0,161.33333333333334,236.0,0,3196,0
1,3197,0,218.17391304347825,237.82608695652175,0,3197,0
1,3198,0,223.07692307692307,236.92307692307693,0,3198,0
1,3199,0,228.94117647058823,236.23529411764707,0,3199,0
1,3200,0,255.52941176470588,234.05882352941177,0,3200,0
1,3201,0,274.5,235.75,0,3201,0
1,3202,0,276.8205128205128,238.15384615384616,0,3202,0
1,3203,0,280.375,235.875,0,3203,0
1,3204,0,287.12,236.08,0,3204,0
1,3205,0,306.875,235.6875,0,3205,0
1,3206,0,315.5833333333333,235.33333333333334,0,3206,0
1,3207,0,321.3076923076923,236.07692307692307,0,3207,0
1,3208,0,441.70588235294116,236.05882352941177,0,3208,0
1,3209,0,450.25,236.5,0,3209,0
1,3210,0,534.8484848484849,235.24242424242425,0,3210,0
1,3211,0,545.875,235.875,0,3211,0
1,3212,0,649.6153846153846,236.15384615384616,0,3212,0
1,3213,0,698.3235294117648,237.41176470588235,0,3213,0
1,3214,0,767.6571428571428,235.02857142857144,0,3214,0
1,3215,0,821.4117647058823,236.11764705882354,0,3215,0
1,3216,0,858.3333333333334,237.16666666666666,0,3216,0
1,3217,0,3588.0,235.0,0,3217,0
1,3218,0,3639.8,236.4,0,3218,0
1,3219,0,3663.8333333333335,235.91666666666666,0,3219,0
1,3220,0,151.84615384615384,239.07692307692307,0,3220,0
1,3221,0,263.3636363636364,237.0909090909091,0,3221,0
1,3222,0,295.65,237.6,0,3222,0
1,3223,0,300.6,237.6,0,3223,0
1,3224,0,351.77777777777777,237.44444444444446,0,3224,0
1,3225,0,400.1818181818182,237.04545454545453,0,3225,0
1,3226,0,415.1025641025641,235.4102564102564,0,3226,0
1,3227,0,435.6,236.88,0,3227,0
1,3228,0,457.84615384615387,236.76923076923077,0,3228,0
1,3229,0,461.4,237.33333333333334,0,3229,0
1,3230,0,467.625,236.95833333333334,0,3230,0
1,3231,0,501.7368421052632,236.1578947368421,0,3231,0
1,3232,0,507.57575757575756,239.03030303030303,0,3232,0
1,3233,0,541.1785714285714,237.21428571428572,0,3233,0
1,3234,0,563.2727272727273,236.9090909090909,0,3234,0
1,3235,0,582.4615384615385,236.5897435897436,0,3235,0
1,3236,0,629.4473684210526,236.21052631578948,0,3236,0
1,3237,0,634.8333333333334,236.55555555555554,0,3237,0
1,3238,0,664.0,237.0,0,3238,0
1,3239,0,667.6666666666666,236.33333333333334,0,3239,0
1,3240,0,670.375,237.75,0,3240,0
1,3241,0,705.9333333333333,237.66666666666666,0,3241,0
1,3242,0,760.0833333333334,237.58333333333334,0,3242,0
1,3243,0,777.3636363636364,237.0909090909091,0,3243,0
1,3244,0,790.4444444444445,239.7037037037037,0,3244,0
1,3245,0,792.5,236.25,0,3245,0
1,3246,0,816.875,237.625,0,3246,0
1,3247,0,835.1333333333333,236.26666666666668,0,3247,0
1,3248,0,845.9545454545455,237.1818181818182,0,3248,0
1,3249,0,894.7272727272727,237.72727272727272,0,3249,0
1,3250,0,899.1111111111111,236.33333333333334,0,3250,0
1,3251,0,923.8888888888889,237.11111111111111,0,3251,0
1,3252,0,1608.25,236.625,0,3252,0
1,3253,0,1723.2666666666667,237.06666666666666,0,3253,0
1,3254,0,3627.375,237.5,0,3254,0
1,3255,0,3680.875,236.125,0,3255,0
1,3256,0,3697.6666666666665,236.5,0,3256,0
1,3257,0,203.08333333333334,237.33333333333334,0,3257,0
1,3258,0,333.4074074074074,237.2962962962963,0,3258,0
1,3259,0,347.6363636363636,237.72727272727272,0,3259,0
1,3260,0,393.11764705882354,238.41176470588235,0,3260,0
1,3261,0,408.4878048780488,237.29268292682926,0,3261,0
1,3262,0,430.64285714285717,237.71428571428572,0,3262,0
1,3263,0,548.1111111111111,238.16666666666666,0,3263,0
1,3264,0,553.9444444444445,238.61111111111111,0,3264,0
1,3265,0,569.5581395348837,238.48837209302326,0,3265,0
1,3266,0,573.9642857142857,238.53571428571428,0,3266,0
1,3267,0,623.5882352941177,237.52941176470588,0,3267,0
1,3268,0,689.0,238.5,0,3268,0
1,3269,0,746.6341463414634,240.390243902439,0,3269,0
1,3270,0,797.64,238.24,0,3270,0
1,3271,0,825.375,237.75,0,3271,0
1,3272,0,906.0,237.85714285714286,0,3272,0
1,3273,0,1654.125,238.875,0,3273,0
1,3274,0,1719.9,237.8,0,3274,0
1,3275,0,2107.866666666667,237.46666666666667,0,3275,0
1,3276,0,3663.3076923076924,239.30769230769232,0,3276,0
1,3277,0,3715.285714285714,238.07142857142858,0,3277,0
1,3278,0,291.0,239.5,0,3278,0
1,3279,0,344.05263157894734,239.3684210526316,0,3279,0
1,3280,0,419.6,238.4,0,3280,0
1,3281,0,424.6296296296296,238.40740740740742,0,3281,0
1,3282,0,502.5,239.125,0,3282,0
1,3283,0,514.5454545454545,239.04545454545453,0,3283,0
1,3284,0,527.7241379310345,238.24137931034483,0,3284,0
1,3285,0,593.8947368421053,238.8421052631579,0,3285,0
1,3286,0,598.6785714285714,239.35714285714286,0,3286,0
1,3287,0,654.1951219512196,239.46341463414635,0,3287,0
1,3288,0,683.5,240.84375,0,3288,0
1,3289,0,716.5,239.5,0,3289,0
1,3290,0,733.5,239.25,0,3290,0
1,3291,0,754.375,239.125,0,3291,0
1,3292,0,809.75,239.5,0,3292,0
1,3293,0,830.4,238.73333333333332,0,3293,0
1,3294,0,873.3157894736842,237.47368421052633,0,3294,0
1,3295,0,204.125,239.875,0,3295,0
1,3296,0,229.0,240.0,0,3296,0
1,3297,0,238.04545454545453,241.3181818181818,0,3297,0
1,3298,0,281.5769230769231,239.57692307692307,0,3298,0
1,3299,0,317.1666666666667,240.33333333333334,0,3299,0
1,3300,0,471.64285714285717,239.07142857142858,0,3300,0
1,3301,0,477.65,240.05,0,3301,0
1,3302,0,492.39473684210526,240.39473684210526,0,3302,0
1,3303,0,557.76,239.16,0,3303,0
1,3304,0,589.8148148148148,239.62962962962962,0,3304,0
1,3305,0,606.625,239.1875,0,3305,0
1,3306,0,618.8888888888889,238.5185185185185,0,3306,0
1,3307,0,624.5,240.5,0,3307,0
1,3308,0,638.7076923076924,239.92307692307693,0,3308,0
1,3309,0,661.4444444444445,239.7037037037037,0,3309,0
1,3310,0,673.3636363636364,240.95454545454547,0,3310,0
1,3311,0,677.8823529411765,239.7058823529412,0,3311,0
1,3312,0,693.7142857142857,239.57142857142858,0,3312,0
1,3313,0,730.6666666666666,240.38095238095238,0,3313,0
1,3314,0,751.2307692307693,239.92307692307693,0,3314,0
1,3315,0,770.6,239.33333333333334,0,3315,0
1,3316,0,806.9090909090909,240.36363636363637,0,3316,0
1,3317,0,820.3571428571429,239.5,0,3317,0
1,3318,0,840.0,240.5,0,3318,0
1,3319,0,855.0,240.0,0,3319,0
1,3320,0,3589.1666666666665,240.91666666666666,0,3320,0
1,3321,0,294.0,241.0,0,3321,0
1,3322,0,309.3333333333333,241.55555555555554,0,3322,0
1,3323,0,388.7692307692308,241.07692307692307,0,3323,0
1,3324,0,449.0,241.15384615384616,0,3324,0
1,3325,0,519.3571428571429,240.71428571428572,0,3325,0
1,3326,0,531.1304347826087,241.2173913043478,0,3326,0
1,3327,0,536.7105263157895,240.18421052631578,0,3327,0
1,3328,0,550.7368421052631,241.26315789473685,0,3328,0
1,3329,0,560.125,240.875,0,3329,0
1,3330,0,563.8,240.73333333333332,0,3330,0
1,3331,0,583.3,241.1,0,3331,0
1,3332,0,611.2173913043479,239.95652173913044,0,3332,0
1,3333,0,646.5833333333334,240.52777777777777,0,3333,0
1,3334,0,666.4090909090909,241.04545454545453,0,3334,0
1,3335,0,696.8571428571429,241.07142857142858,0,3335,0
1,3336,0,720.1428571428571,239.85714285714286,0,3336,0
1,3337,0,727.5,241.0,0,3337,0
1,3338,0,738.7826086956521,240.3913043478261,0,3338,0
1,3339,0,835.5384615384615,241.30769230769232,0,3339,0
1,3340,0,871.2222222222222,240.66666666666666,0,3340,0
1,3341,0,875.6666666666666,241.06666666666666,0,3341,0
1,3342,0,3667.71875,242.0,0,3342,0
1,3343,0,221.3846153846154,242.23076923076923,0,3343,0
1,3344,0,299.8666666666667,241.53333333333333,0,3344,0
1,3345,0,393.6111111111111,245.08333333333334,0,3345,0
1,3346,0,402.7,241.26666666666668,0,3346,0
1,3347,0,407.1818181818182,243.63636363636363,0,3347,0
1,3348,0,420.14285714285717,241.71428571428572,0,3348,0
1,3349,0,430.2105263157895,241.89473684210526,0,3349,0
1,3350,0,439.1666666666667,240.88888888888889,0,3350,0
1,3351,0,485.3191489361702,240.61702127659575,0,3351,0
1,3352,0,505.2258064516129,243.74193548387098,0,3352,0
1,3353,0,579.6086956521739,240.56521739130434,0,3353,0
1,3354,0,689.6363636363636,241.9090909090909,0,3354,0
1,3355,0,704.7435897435897,242.4102564102564,0,3355,0
1,3356,0,758.9090909090909,241.63636363636363,0,3356,0
1,3357,0,786.0,242.0,0,3357,0
1,3358,0,798.8666666666667,242.33333333333334,0,3358,0
1,3359,0,818.1851851851852,242.7037037037037,0,3359,0
1,3360,0,826.1935483870968,242.16129032258064,0,3360,0
1,3361,0,845.15,241.2,0,3361,0
1,3362,0,864.0714285714286,241.21428571428572,0,3362,0
1,3363,0,202.0,243.85714285714286,0,3363,0
1,3364,0,213.63636363636363,242.9090909090909,0,3364,0
1,3365,0,225.6,243.05,0,3365,0
1,3366,0,283.96153846153845,243.30769230769232,0,3366,0
1,3367,0,304.1111111111111,243.11111111111111,0,3367,0
1,3368,0,333.9655172413793,244.17241379310346,0,3368,0
1,3369,0,339.34615384615387,243.5,0,3369,0
1,3370,0,347.1,244.1,0,3370,0
1,3371,0,384.45,243.4,0,3371,0
1,3372,0,413.44444444444446,242.44444444444446,0,3372,0
1,3373,0,425.57142857142856,242.35714285714286,0,3373,0
1,3374,0,434.3333333333333,242.62962962962962,0,3374,0
1,3375,0,443.3636363636364,241.8181818181818,0,3375,0
1,3376,0,458.1111111111111,243.02777777777777,0,3376,0
1,3377,0,462.77777777777777,241.66666666666666,0,3377,0
1,3378,0,467.5135135135135,242.40540540540542,0,3378,0
1,3379,0,500.1923076923077,241.69230769230768,0,3379,0
1,3380,0,545.0,242.57894736842104,0,3380,0
1,3381,0,574.2790697674419,243.8139534883721,0,3381,0
1,3382,0,586.2647058823529,243.47058823529412,0,3382,0
1,3383,0,602.0322580645161,241.93548387096774,0,3383,0
