ImageNumber,ObjectNumber,Children_RNA_Green_Count,Children_RNA_Red_Count,Children_RNA_TUJ_Count,Classify_colocalized,Classify_colocalized,Classify_not_colocalized,Classify_not_colocalized,Location_Center_X,Location_Center_Y,Location_Center_Z,Mean_RNA_Green_Location_Center_X,Mean_RNA_Green_Location_Center_Y,Mean_RNA_Green_Location_Center_Z,Mean_RNA_Green_Number_Object_Number,Mean_RNA_Red_Location_Center_X,Mean_RNA_Red_Location_Center_Y,Mean_RNA_Red_Location_Center_Z,Mean_RNA_Red_Number_Object_Number,Mean_RNA_TUJ_Location_Center_X,Mean_RNA_TUJ_Location_Center_Y,Mean_RNA_TUJ_Location_Center_Z,Mean_RNA_TUJ_Number_Object_Number,Number_Object_Number
1,1061,0,7,2,0,0,1,1,2963.2403258655804,884.6904276985744,0,nan,nan,nan,nan,2957.219879665542,888.676367371735,0.0,4475.142857142857,2967.1291666666666,876.4208333333333,0.0,24281.0,1061
1,1062,6,2,0,1,1,0,0,1646.7250293772033,885.9623971797885,0,1640.5531434796142,888.3567226890758,0.0,490.6666666666667,1651.1888888888889,893.1666666666666,0.0,4546.5,nan,nan,nan,nan,1062
1,1063,1,1,0,1,1,0,0,1684.9649681528663,886.5191082802547,0,1682.125,885.875,0.0,478.0,1675.875,889.125,0.0,4473.0,nan,nan,nan,nan,1063
1,1064,0,2,2,0,0,1,1,2259.58,881.746,0,nan,nan,nan,nan,2258.0576923076924,885.3076923076924,0.0,4413.0,2264.578787878788,883.6181818181818,0.0,24353.5,1064
1,1065,1,7,6,1,1,0,0,2286.9455782312925,892.0680272108843,0,2279.5714285714284,889.1428571428571,0.0,500.0,2287.680448012674,894.0561028119167,0.0,4562.285714285715,2285.621018231854,893.7707774337805,0.0,24464.666666666668,1065
1,1066,0,13,0,0,0,1,1,3174.7659574468084,884.8255319148936,0,nan,nan,nan,nan,3176.408858185555,887.436138911365,0.0,4461.846153846154,nan,nan,nan,nan,1066
1,1067,0,0,3,0,0,1,1,3332.961625282167,882.8261851015801,0,nan,nan,nan,nan,nan,nan,nan,nan,3334.816326530612,875.5839208410638,0.0,24260.666666666668,1067
1,1068,2,0,1,1,1,0,0,1834.726823238566,881.4091470951793,0,1824.1857142857143,887.047619047619,0.0,482.5,nan,nan,nan,nan,1832.125,882.125,0.0,24333.0,1068
1,1069,0,10,1,0,0,1,1,1941.4012474012475,882.7380457380457,0,nan,nan,nan,nan,1931.1543664706019,886.5795720919947,0.0,4437.3,1930.1,879.05,0.0,24281.0,1069
1,1070,9,3,6,1,1,0,0,2080.034165571616,880.976346911958,0,2079.5889937967527,876.5048820166635,0.0,449.0,2076.1111111111113,880.0833333333334,0.0,4322.0,2078.6537004195616,870.1734734803013,0.0,24184.666666666668,1070
1,1071,0,8,1,0,0,1,1,2917.013452914798,887.4618834080718,0,nan,nan,nan,nan,2915.6043974407944,886.9678599280621,0.0,4443.75,2925.25,879.625,0.0,24305.0,1071
1,1072,0,6,1,0,0,1,1,3039.8307086614172,886.0610236220473,0,nan,nan,nan,nan,3036.2789100985224,891.7134646962232,0.0,4529.833333333333,3051.75,890.25,0.0,24437.0,1072
1,1073,0,0,0,0,0,1,1,1350.0452261306532,883.5829145728643,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1073
1,1074,0,4,0,0,0,1,1,2759.0372093023257,890.4372093023255,0,nan,nan,nan,nan,2756.5076563507414,893.0630982492685,0.0,4554.0,nan,nan,nan,nan,1074
1,1075,0,3,0,0,0,1,1,2833.6960352422907,888.7488986784141,0,nan,nan,nan,nan,2834.7450142450143,891.6155270655271,0.0,4521.666666666667,nan,nan,nan,nan,1075
1,1076,0,2,2,0,0,1,1,2927.3622047244094,887.9763779527559,0,nan,nan,nan,nan,2927.234126984127,888.7619047619048,0.0,4480.5,2928.4267676767677,884.5808080808081,0.0,24376.5,1076
1,1077,0,2,0,0,0,1,1,3276.9304347826087,888.0869565217391,0,nan,nan,nan,nan,3280.4954954954956,880.0095720720722,0.0,4313.5,nan,nan,nan,nan,1077
1,1078,1,4,11,1,1,0,0,2425.9543057996484,887.0404217926186,0,2423.125,893.125,0.0,519.0,2421.0856481481483,884.5949074074074,0.0,4401.0,2421.8910876257287,885.5868233434775,0.0,24376.18181818182,1078
1,1079,0,7,9,0,0,1,1,2490.225974025974,889.0987012987013,0,nan,nan,nan,nan,2496.7795991466764,890.4001786708835,0.0,4515.571428571428,2491.2783534841064,889.393964297703,0.0,24425.666666666668,1079
1,1080,0,19,4,0,0,1,1,2871.6497409326425,886.661139896373,0,nan,nan,nan,nan,2874.8799103899255,887.0659988488783,0.0,4452.210526315789,2879.8700757575757,897.0233585858585,0.0,24506.75,1080
1,1081,0,2,1,0,0,1,1,3317.307116104869,888.9812734082396,0,nan,nan,nan,nan,3320.3888888888887,881.3888888888889,0.0,4349.0,3315.75,892.5833333333334,0.0,24459.0,1081
1,1082,0,1,2,0,0,1,1,2097.0971223021584,898.6312949640288,0,nan,nan,nan,nan,2100.6666666666665,914.8888888888889,0.0,4938.0,2100.5,909.2222222222222,0.0,24626.0,1082
1,1083,1,1,3,1,1,0,0,2111.230769230769,886.9496021220159,0,2106.0,888.2,0.0,497.0,2103.5333333333333,879.6666666666666,0.0,4337.0,2116.8541666666665,886.3977272727274,0.0,24388.333333333332,1083
1,1084,0,3,1,0,0,1,1,2529.3636363636365,891.3881118881119,0,nan,nan,nan,nan,2525.9725634725637,890.9516789516789,0.0,4517.333333333333,2525.214285714286,897.9047619047619,0.0,24517.0,1084
1,1085,0,1,0,0,0,1,1,1721.0731277533039,890.704845814978,0,nan,nan,nan,nan,1718.3333333333333,886.4,0.0,4431.0,nan,nan,nan,nan,1085
1,1086,4,1,0,1,1,0,0,2063.5502645502647,893.7619047619048,0,2066.1448863636365,895.8551136363636,0.0,526.75,2060.6363636363635,884.9090909090909,0.0,4398.0,nan,nan,nan,nan,1086
1,1087,2,0,3,1,1,0,0,2205.23487544484,889.7615658362989,0,2204.8055555555557,897.9444444444445,0.0,538.0,nan,nan,nan,nan,2204.634920634921,888.6825396825396,0.0,24416.666666666668,1087
1,1088,0,9,0,0,0,1,1,2718.3940886699506,892.4926108374384,0,nan,nan,nan,nan,2719.5015525626636,890.7116348671904,0.0,4506.0,nan,nan,nan,nan,1088
1,1089,0,1,1,0,0,1,1,2850.5760233918127,886.6461988304094,0,nan,nan,nan,nan,2856.909090909091,895.1818181818181,0.0,4590.0,2860.1428571428573,893.0714285714286,0.0,24458.0,1089
1,1090,0,0,0,0,0,1,1,3365.8521739130433,888.3721739130435,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1090
1,1091,0,8,1,0,0,1,1,1541.390099009901,886.5623762376238,0,nan,nan,nan,nan,1537.1314944314945,885.3172898860398,0.0,4402.625,1555.6363636363637,891.9090909090909,0.0,24454.0,1091
1,1092,0,5,3,0,0,1,1,3064.0896551724136,892.903448275862,0,nan,nan,nan,nan,3063.31231884058,895.0270213577421,0.0,4598.2,3059.878205128205,893.3044871794872,0.0,24475.333333333332,1092
1,1093,0,1,0,0,0,1,1,3286.8192771084337,891.7289156626506,0,nan,nan,nan,nan,3291.1176470588234,881.4117647058823,0.0,4332.0,nan,nan,nan,nan,1093
1,1094,2,5,3,1,1,0,0,2221.479674796748,895.9864498644987,0,2230.0479797979797,895.5378787878788,0.0,529.0,2219.5580747955746,902.4352483164982,0.0,4720.4,2218.326210826211,897.9216524216523,0.0,24506.333333333332,1094
1,1095,2,0,0,1,1,0,0,2250.2580645161293,894.7972350230415,0,2247.6496710526317,895.796052631579,0.0,528.5,nan,nan,nan,nan,nan,nan,nan,nan,1095
1,1096,0,4,1,0,0,1,1,2564.365333333333,895.496,0,nan,nan,nan,nan,2561.17500873515,900.1139849755416,0.0,4681.25,2562.3125,908.5625,0.0,24616.0,1096
1,1097,0,0,0,0,0,1,1,3344.4931506849316,890.582191780822,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1097
1,1098,1,0,0,1,1,0,0,1847.590322580645,898.9774193548387,0,1856.7777777777778,899.5,0.0,537.0,nan,nan,nan,nan,nan,nan,nan,nan,1098
1,1099,0,1,7,0,0,1,1,2462.2669172932333,895.5639097744361,0,nan,nan,nan,nan,2456.35,897.8,0.0,4639.0,2463.129852528424,893.7678236268383,0.0,24474.714285714286,1099
1,1100,0,6,2,0,0,1,1,2946.3209549071616,894.4774535809019,0,nan,nan,nan,nan,2944.270862470863,889.3624875124874,0.0,4488.166666666667,2948.716408268734,889.1983204134367,0.0,24439.0,1100
1,1101,0,7,0,0,0,1,1,3113.184210526316,891.9638157894736,0,nan,nan,nan,nan,3109.7786848072565,894.3192743764172,0.0,4590.714285714285,nan,nan,nan,nan,1101
1,1102,5,3,8,1,1,0,0,2175.1202090592333,891.9250871080139,0,2167.789743589744,889.5198290598291,0.0,499.2,2176.6111111111113,889.7222222222222,0.0,4491.0,2176.5649404761903,887.645257936508,0.0,24390.375,1102
1,1103,0,0,0,0,0,1,1,1339.4948979591836,895.0510204081633,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1103
1,1104,1,6,0,1,1,0,0,1504.1628787878788,893.6041666666666,0,1510.2,896.9,0.0,530.0,1497.241550925926,900.6324074074074,0.0,4671.5,nan,nan,nan,nan,1104
1,1105,1,0,0,1,1,0,0,1567.701388888889,894.5486111111111,0,1568.5,893.5,0.0,515.0,nan,nan,nan,nan,nan,nan,nan,nan,1105
1,1106,3,4,3,1,1,0,0,1599.8931297709923,890.8015267175573,0,1597.7515432098764,899.2060185185186,0.0,543.0,1603.1308479532163,885.3980576441103,0.0,4390.5,1598.0879629629628,891.613425925926,0.0,24440.0,1106
1,1107,1,7,0,1,1,0,0,1939.3787375415282,904.514950166113,0,1942.1875,916.375,0.0,604.0,1928.010116607329,899.8977867426325,0.0,4662.571428571428,nan,nan,nan,nan,1107
1,1108,0,6,0,0,0,1,1,2818.8927444794954,897.6182965299685,0,nan,nan,nan,nan,2822.0062470132893,900.2458176930007,0.0,4678.166666666667,nan,nan,nan,nan,1108
1,1109,0,1,2,0,0,1,1,2930.4196428571427,898.4375,0,nan,nan,nan,nan,2935.0,892.5,0.0,4550.0,2935.3796992481202,898.9041353383459,0.0,24526.5,1109
1,1110,0,5,0,0,0,1,1,1363.6608695652174,894.2565217391304,0,nan,nan,nan,nan,1360.018028028028,893.7195431145432,0.0,4545.2,nan,nan,nan,nan,1110
1,1111,2,8,4,1,1,0,0,1623.9130009775172,896.5933528836755,0,1623.4,891.1,0.0,504.0,1629.5684078393776,907.5189085886448,0.0,4796.875,1624.499715909091,899.5383522727273,0.0,24527.0,1111
1,1112,3,5,1,1,1,0,0,2305.842541436464,899.7983425414365,0,2303.199633699634,905.7765567765568,0.0,574.0,2304.347486542443,902.7947301587301,0.0,4704.4,2306.5,906.0,0.0,24593.0,1112
1,1113,0,11,1,0,0,1,1,3141.7227488151657,895.0284360189573,0,nan,nan,nan,nan,3139.3388723963712,898.875259045662,0.0,4667.454545454545,3145.2727272727275,897.2727272727273,0.0,24520.0,1113
1,1114,0,2,0,0,0,1,1,3314.2207357859534,903.0167224080268,0,nan,nan,nan,nan,3304.698863636364,897.6988636363636,0.0,4640.5,nan,nan,nan,nan,1114
1,1115,1,0,1,1,1,0,0,1520.3905013192611,899.3720316622691,0,1514.6363636363637,896.4545454545455,0.0,531.0,nan,nan,nan,nan,1509.3333333333333,905.8888888888889,0.0,24581.0,1115
1,1116,0,0,0,0,0,1,1,1672.7666666666667,896.8333333333334,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1116
1,1117,0,0,0,0,0,1,1,2680.918367346939,896.0714285714286,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1117
1,1118,0,0,0,0,0,1,1,3348.345744680851,901.4308510638298,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1118
1,1119,4,3,1,1,1,0,0,1831.0455445544555,909.2376237623762,0,1833.2870989304813,915.318404634581,0.0,597.5,1829.4416666666666,917.9583333333334,0.0,4986.333333333333,1835.2571428571428,917.4857142857143,0.0,24706.0,1119
1,1120,1,0,0,1,1,0,0,1742.5665722379604,906.3257790368272,0,1752.2857142857142,901.3571428571429,0.0,555.0,nan,nan,nan,nan,nan,nan,nan,nan,1120
1,1121,0,1,6,0,0,1,1,2476.4166666666665,901.4566666666667,0,nan,nan,nan,nan,2482.785714285714,895.0,0.0,4586.0,2475.4953159041397,900.8276007625271,0.0,24543.666666666668,1121
1,1122,0,10,0,0,0,1,1,2848.39,903.2475,0,nan,nan,nan,nan,2844.850585387661,902.9719203122074,0.0,4724.8,nan,nan,nan,nan,1122
1,1123,0,18,2,0,0,1,1,2972.703564727955,902.3076923076923,0,nan,nan,nan,nan,2972.0093617765256,902.1754473279022,0.0,4712.555555555556,2979.6101190476193,902.3184523809524,0.0,24564.0,1123
1,1124,0,18,2,0,0,1,1,2993.241877256318,898.1787003610108,0,nan,nan,nan,nan,2993.228893317522,899.2394904444022,0.0,4659.166666666667,2992.953947368421,888.6118421052631,0.0,24422.5,1124
1,1125,0,0,2,0,0,1,1,3297.649289099526,899.9905213270142,0,nan,nan,nan,nan,nan,nan,nan,nan,3300.2720588235297,894.9301470588235,0.0,24488.0,1125
1,1126,3,0,0,1,1,0,0,2088.195266272189,906.0,0,2087.0180555555553,907.8509259259259,0.0,581.6666666666666,nan,nan,nan,nan,nan,nan,nan,nan,1126
1,1127,1,0,1,1,1,0,0,2242.605,901.33,0,2234.076923076923,896.9230769230769,0.0,535.0,nan,nan,nan,nan,2237.8125,895.3125,0.0,24487.0,1127
1,1128,1,6,20,1,1,0,0,2344.2220916568745,904.4265569917744,0,2337.823529411765,890.1764705882352,0.0,505.0,2351.152784851314,910.2951892878364,0.0,4848.833333333333,2343.7041026976412,904.1042914212179,0.0,24573.0,1128
1,1129,0,7,6,0,0,1,1,2551.546318289786,906.0498812351544,0,nan,nan,nan,nan,2553.7578399541635,907.4685001273236,0.0,4792.285714285715,2553.5062582160626,905.5215613559644,0.0,24594.666666666668,1129
1,1130,1,1,0,1,1,0,0,2702.5152671755727,899.3740458015267,0,2699.125,909.875,0.0,590.0,2704.0,887.0,0.0,4441.0,nan,nan,nan,nan,1130
1,1131,0,13,1,0,0,1,1,3181.501644736842,901.7516447368421,0,nan,nan,nan,nan,3176.331375472528,902.4390502407283,0.0,4721.461538461538,3177.2727272727275,897.6363636363636,0.0,24504.0,1131
1,1132,0,14,13,0,0,1,1,2378.056109725686,896.0124688279302,0,nan,nan,nan,nan,2377.8374210559555,895.9492790999026,0.0,4597.071428571428,2379.939220878033,896.757247947464,0.0,24501.46153846154,1132
1,1133,0,6,0,0,0,1,1,2689.2632978723404,905.5558510638298,0,nan,nan,nan,nan,2690.7605041730044,913.1644712894712,0.0,4910.5,nan,nan,nan,nan,1133
1,1134,0,14,0,0,0,1,1,3035.2567567567567,903.6061776061777,0,nan,nan,nan,nan,3037.7876131428884,902.5187473818412,0.0,4724.714285714285,nan,nan,nan,nan,1134
1,1135,0,0,0,0,0,1,1,1664.336,904.82,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1135
1,1136,5,2,3,1,1,0,0,2117.0094517958414,910.4045368620037,0,2120.2358585858588,909.8575757575758,0.0,584.2,2106.255681818182,915.8295454545455,0.0,4955.5,2119.7027417027416,917.6392496392497,0.0,24709.333333333332,1136
1,1137,1,1,0,1,1,0,0,2234.47,905.28,0,2235.3636363636365,908.0909090909091,0.0,581.0,2230.0,903.7272727272727,0.0,4715.0,nan,nan,nan,nan,1137
1,1138,0,3,0,0,0,1,1,2757.569892473118,904.236559139785,0,nan,nan,nan,nan,2759.7202797202794,903.5571095571096,0.0,4734.0,nan,nan,nan,nan,1138
1,1139,0,5,0,0,0,1,1,2784.154929577465,904.2394366197183,0,nan,nan,nan,nan,2780.336001536098,900.7183847926268,0.0,4683.0,nan,nan,nan,nan,1139
1,1140,2,0,0,1,1,0,0,1756.1130434782608,909.1086956521739,0,1756.9375,907.3375,0.0,571.0,nan,nan,nan,nan,nan,nan,nan,nan,1140
1,1141,8,0,0,1,1,0,0,1811.6141732283465,901.9574803149607,0,1810.7457932692307,903.0055288461539,0.0,557.625,nan,nan,nan,nan,nan,nan,nan,nan,1141
1,1142,0,0,1,0,0,1,1,2637.346153846154,902.3192307692308,0,nan,nan,nan,nan,nan,nan,nan,nan,2630.9,904.1,0.0,24578.0,1142
1,1143,0,1,4,0,0,1,1,2890.754385964912,905.7214912280701,0,nan,nan,nan,nan,2888.8,893.0,0.0,4547.0,2884.3365384615386,909.2347027972028,0.0,24629.0,1143
1,1144,0,2,5,0,0,1,1,2909.629850746269,903.2865671641791,0,nan,nan,nan,nan,2907.5797101449275,902.1797101449275,0.0,4725.0,2907.199047619047,902.6870634920635,0.0,24568.8,1144
1,1145,0,0,1,0,0,1,1,3337.8341463414636,909.4731707317073,0,nan,nan,nan,nan,nan,nan,nan,nan,3340.2727272727275,919.0,0.0,24729.0,1145
1,1146,1,3,7,1,1,0,0,2190.83295194508,901.0617848970252,0,2195.8333333333335,889.0833333333334,0.0,498.0,2189.1086247086246,894.6892773892773,0.0,4557.333333333333,2187.076066537726,902.5691818394025,0.0,24554.285714285714,1146
1,1147,0,2,2,0,0,1,1,2414.9621621621623,903.2702702702703,0,nan,nan,nan,nan,2418.0555555555557,900.6388888888889,0.0,4675.0,2413.897243107769,909.1265664160401,0.0,24624.0,1147
1,1148,0,1,6,0,0,1,1,2439.3254237288133,903.8610169491525,0,nan,nan,nan,nan,2447.3636363636365,900.0,0.0,4660.0,2442.2949200441135,906.5698299460396,0.0,24597.666666666668,1148
1,1149,0,5,12,0,0,1,1,2514.846153846154,904.8723776223776,0,nan,nan,nan,nan,2518.0444444444447,904.8258333333333,0.0,4750.0,2513.9551951079757,905.9598138207806,0.0,24597.333333333332,1149
1,1150,1,0,0,1,1,0,0,2664.8711790393013,902.6899563318777,0,2672.125,915.875,0.0,602.0,nan,nan,nan,nan,nan,nan,nan,nan,1150
1,1151,0,0,0,0,0,1,1,1338.109589041096,912.0626223091976,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1151
1,1152,0,12,0,0,0,1,1,1489.06529209622,909.7766323024055,0,nan,nan,nan,nan,1487.8708252316349,911.0305407347436,0.0,4858.583333333333,nan,nan,nan,nan,1152
1,1153,0,2,1,0,0,1,1,1543.2721893491125,904.3412228796844,0,nan,nan,nan,nan,1553.029891304348,902.8695652173913,0.0,4703.5,1552.5,893.5,0.0,24463.0,1153
1,1154,0,18,0,0,0,1,1,2803.482558139535,905.3488372093024,0,nan,nan,nan,nan,2804.304234629135,901.470602059439,0.0,4699.444444444444,nan,nan,nan,nan,1154
1,1155,0,0,0,0,0,1,1,3282.4809160305344,905.8015267175573,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1155
1,1156,5,1,2,1,1,0,0,2246.4632653061226,917.0551020408163,0,2244.8220194766873,917.4239474719654,0.0,608.6,2262.0,902.2,0.0,4701.0,2238.0454545454545,921.6818181818182,0.0,24761.5,1156
1,1157,0,2,0,0,0,1,1,2602.6019417475727,911.7597087378641,0,nan,nan,nan,nan,2608.778594771242,922.9591503267974,0.0,5095.0,nan,nan,nan,nan,1157
1,1158,3,7,6,1,1,0,0,1581.6728,902.472,0,1583.1711344211344,902.9994172494172,0.0,558.0,1584.8776121907651,886.3417097625963,0.0,4427.571428571428,1591.7508255633256,892.0051314426314,0.0,24438.0,1158
1,1159,1,12,0,1,1,0,0,1608.594859241126,914.8274173806609,0,1596.9285714285713,904.7857142857143,0.0,567.0,1611.0830838599038,914.2645503945191,0.0,4924.25,nan,nan,nan,nan,1159
1,1160,9,4,4,1,1,0,0,1865.090382387022,902.7323290845886,0,1861.4619876390036,892.342042321478,0.0,507.55555555555554,1860.5635073260073,896.2602335164836,0.0,4601.5,1861.0573415071772,913.6321770334929,0.0,24666.5,1160
1,1161,1,0,0,1,1,0,0,1997.5542857142857,903.9142857142857,0,2003.2307692307693,900.2307692307693,0.0,545.0,nan,nan,nan,nan,nan,nan,nan,nan,1161
1,1162,0,0,6,0,0,1,1,2486.021359223301,911.2699029126213,0,nan,nan,nan,nan,nan,nan,nan,nan,2490.256781537006,905.4420185460194,0.0,24590.5,1162
1,1163,0,0,2,0,0,1,1,2874.814432989691,909.1030927835052,0,nan,nan,nan,nan,nan,nan,nan,nan,2877.386363636364,908.5454545454545,0.0,24622.5,1163
1,1164,0,6,0,0,0,1,1,3076.509009009009,905.4954954954954,0,nan,nan,nan,nan,3080.778120782726,902.8036605937922,0.0,4729.5,nan,nan,nan,nan,1164
1,1165,1,10,0,1,1,0,0,3156.073684210526,908.0596491228071,0,3158.0,908.0,0.0,583.0,3155.3819148094017,908.1555106970325,0.0,4817.5,nan,nan,nan,nan,1165
1,1166,2,16,1,1,1,0,0,2218.928455284553,914.9040650406504,0,2218.255208333333,912.078125,0.0,588.5,2216.9643250794575,915.0557520862051,0.0,4933.4375,2205.076923076923,916.3076923076923,0.0,24690.0,1166
1,1167,0,0,2,0,0,1,1,3369.0,907.5,0,nan,nan,nan,nan,nan,nan,nan,nan,3362.3044871794873,903.3429487179487,0.0,24569.0,1167
1,1168,10,4,1,1,1,0,0,2031.6148225469728,911.3173277661796,0,2032.1882324170085,914.6805318570317,0.0,597.3,2024.7102272727273,902.2610645933014,0.0,4697.5,2045.0,936.0,0.0,24906.0,1168
1,1169,0,4,9,0,0,1,1,2375.1851211072662,916.3356401384083,0,nan,nan,nan,nan,2383.9756944444443,914.4288194444445,0.0,4923.5,2380.1450479639157,912.4637020096137,0.0,24656.222222222223,1169
1,1170,0,9,0,0,0,1,1,2719.931623931624,915.2692307692307,0,nan,nan,nan,nan,2725.257720963629,912.2133513249355,0.0,4889.333333333333,nan,nan,nan,nan,1170
1,1171,0,21,0,0,0,1,1,3110.146435452794,911.2870905587669,0,nan,nan,nan,nan,3110.2547528697155,911.7919334777465,0.0,4887.761904761905,nan,nan,nan,nan,1171
1,1172,0,0,0,0,0,1,1,3290.4786324786323,911.5641025641025,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1172
1,1173,1,2,1,1,1,0,0,1681.6618911174785,910.1404011461318,0,1681.875,910.125,0.0,587.0,1674.1166666666668,914.9,0.0,4932.0,1681.125,906.875,0.0,24589.0,1173
1,1174,1,8,22,1,1,0,0,2453.228310502283,917.2983257229832,0,2443.6666666666665,930.1111111111111,0.0,643.0,2450.408854166667,918.6842013888889,0.0,5005.5,2453.1241235575767,918.4610834804062,0.0,24722.909090909092,1174
1,1175,0,4,0,0,0,1,1,2736.924901185771,915.1225296442688,0,nan,nan,nan,nan,2738.516865079365,917.1591269841269,0.0,4984.0,nan,nan,nan,nan,1175
1,1176,12,3,1,1,1,0,0,2013.2407407407406,921.9467592592592,0,2012.9095568783068,922.320211038961,0.0,624.5833333333334,2018.3111111111111,930.8833333333333,0.0,5217.0,2022.875,918.125,0.0,24707.0,1176
1,1177,0,4,5,0,0,1,1,2318.737451737452,912.1467181467182,0,nan,nan,nan,nan,2320.9705555555556,911.7816666666666,0.0,4886.5,2320.003667711599,914.2711494252874,0.0,24675.0,1177
1,1178,0,2,2,0,0,1,1,2931.9641025641026,911.4769230769231,0,nan,nan,nan,nan,2931.7001434720232,918.2876614060258,0.0,5010.5,2930.0,912.625,0.0,24662.0,1178
1,1179,0,12,0,0,0,1,1,3010.1857142857143,910.2228571428572,0,nan,nan,nan,nan,3008.924506496114,911.3586805299387,0.0,4874.583333333333,nan,nan,nan,nan,1179
1,1180,1,0,5,1,1,0,0,1899.655844155844,906.0292207792207,0,1889.3636363636363,924.0909090909091,0.0,627.0,nan,nan,nan,nan,1899.0211204013376,904.8563377926423,0.0,24579.8,1180
1,1181,1,1,0,1,1,0,0,2053.098148148148,912.0518518518519,0,2060.875,916.875,0.0,605.0,2041.5,899.5,0.0,4672.0,nan,nan,nan,nan,1181
1,1182,0,0,0,0,0,1,1,1362.8635014836796,918.8575667655787,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1182
1,1183,2,0,1,1,1,0,0,1785.0625,906.4035326086956,0,1782.653409090909,907.3920454545455,0.0,568.0,nan,nan,nan,nan,1765.0,922.0,0.0,24753.0,1183
1,1184,1,1,1,1,1,0,0,1879.0854430379748,914.5759493670886,0,1883.5,921.8,0.0,618.0,1878.7857142857142,908.6428571428571,0.0,4816.0,1881.7692307692307,928.3846153846154,0.0,24823.0,1184
1,1185,0,5,1,0,0,1,1,2196.0111731843576,915.2290502793296,0,nan,nan,nan,nan,2196.489209539615,914.9958018317045,0.0,4933.8,2196.5,919.1153846153846,0.0,24719.0,1185
1,1186,2,11,28,1,1,0,0,2273.492970946579,919.7497656982193,0,2280.583333333333,908.1666666666667,0.0,581.5,2281.0739054652418,914.2516218108328,0.0,4917.636363636364,2273.3774050166526,921.8693159411512,0.0,24760.071428571428,1186
1,1187,0,9,0,0,0,1,1,2826.8411633109617,911.7158836689038,0,nan,nan,nan,nan,2825.2359744995174,911.2347818942812,0.0,4872.333333333333,nan,nan,nan,nan,1187
1,1188,0,12,0,0,0,1,1,3138.3146067415732,915.2556179775281,0,nan,nan,nan,nan,3139.321473621192,914.6475025938856,0.0,4938.583333333333,nan,nan,nan,nan,1188
1,1189,0,10,7,0,0,1,1,2541.9798387096776,918.7479838709677,0,nan,nan,nan,nan,2540.443469924812,917.3562646768436,0.0,4976.4,2546.0296459781734,919.9179065455583,0.0,24738.14285714286,1189
1,1190,0,2,0,0,0,1,1,2868.4254545454546,918.7163636363637,0,nan,nan,nan,nan,2860.923076923077,913.6153846153846,0.0,4914.5,nan,nan,nan,nan,1190
1,1191,0,0,2,0,0,1,1,3363.9874055415617,919.294710327456,0,nan,nan,nan,nan,nan,nan,nan,nan,3363.868686868687,922.590909090909,0.0,24771.0,1191
1,1192,0,0,1,0,0,1,1,1529.3529411764705,920.0895140664961,0,nan,nan,nan,nan,nan,nan,nan,nan,1535.375,921.25,0.0,24744.0,1192
1,1193,1,2,0,1,1,0,0,1648.9521410579346,912.7607052896725,0,1656.125,901.125,0.0,548.0,1656.068181818182,917.1818181818182,0.0,4984.0,nan,nan,nan,nan,1193
1,1194,0,4,5,0,0,1,1,2426.4987212276214,914.1918158567775,0,nan,nan,nan,nan,2435.0564685314685,918.8298222610722,0.0,5009.5,2423.964120943953,918.426855457227,0.0,24724.0,1194
1,1195,3,2,0,1,1,0,0,1980.7466063348415,906.5350678733032,0,1982.1554580896689,915.7244152046783,0.0,603.3333333333334,1985.0625,912.1875,0.0,4885.0,nan,nan,nan,nan,1195
1,1196,0,3,3,0,0,1,1,2905.298969072165,919.8384879725086,0,nan,nan,nan,nan,2910.9270833333335,919.076984126984,0.0,5007.666666666667,2909.1488927738924,922.7036713286712,0.0,24766.666666666668,1196
1,1197,0,13,0,0,0,1,1,1673.9710743801652,929.728650137741,0,nan,nan,nan,nan,1666.182545787546,926.3192999592999,0.0,5136.7692307692305,nan,nan,nan,nan,1197
1,1198,0,0,0,0,0,1,1,1737.056179775281,922.7752808988764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1198
1,1199,3,0,1,1,1,0,0,1803.9137055837564,920.484771573604,0,1807.6469456469456,923.085137085137,0.0,624.3333333333334,nan,nan,nan,nan,1812.7368421052631,933.3157894736842,0.0,24876.0,1199
1,1200,0,4,8,0,0,1,1,2507.0602409638554,923.1716867469879,0,nan,nan,nan,nan,2517.867835595777,923.2974484665662,0.0,5085.75,2512.898686915336,920.518294086182,0.0,24746.5,1200
